genotype,site_code,latitude,longitude,study,trait,measured?
99,Chynoweth07,40.533605,-109.523564,walker,seed_proj_area_cm2,no
99,Chynoweth07,40.533605,-109.523564,walker,time_to_emergence_d,no
99,Chynoweth07,40.533605,-109.523564,walker,plant_ht_21d_cm,no
99,Chynoweth07,40.533605,-109.523564,walker,plant_ht_35d_cm,no
99,Chynoweth07,40.533605,-109.523564,walker,leaf_no_21d,no
99,Chynoweth07,40.533605,-109.523564,walker,leaf_no_35d,no
99,Chynoweth07,40.533605,-109.523564,walker,tiller_no_35d,no
99,Chynoweth07,40.533605,-109.523564,walker,shoot_dry_wt_g,no
99,Chynoweth07,40.533605,-109.523564,walker,shoot_leaf_area_cm2,no
99,Chynoweth07,40.533605,-109.523564,walker,root_dry_wt_g,no
99,Chynoweth07,40.533605,-109.523564,walker,root_length_cm,no
99,Chynoweth07,40.533605,-109.523564,walker,root_proj_area_cm2,no
99,Chynoweth07,40.533605,-109.523564,walker,root_surf_area_cm2,no
99,Chynoweth07,40.533605,-109.523564,walker,root_avg_diam_mm,no
99,Chynoweth07,40.533605,-109.523564,walker,root_vol_cm3,no
99,Chynoweth07,40.533605,-109.523564,walker,root_no_tips,no
99,Chynoweth07,40.533605,-109.523564,walker,root_no_forks,no
99,Chynoweth07,40.533605,-109.523564,walker,root_no_crossings,no
99,Chynoweth07,40.533605,-109.523564,walker,root_length_cm_by_diam_class_mm_0_l_0_5,no
99,Chynoweth07,40.533605,-109.523564,walker,root_length_cm_by_diam_class_mm_0_5_l_1_0,no
99,Chynoweth07,40.533605,-109.523564,davidson,phen_score,no
99,Chynoweth07,40.533605,-109.523564,davidson,freezing_point,no
99,Chynoweth07,40.533605,-109.523564,davidson,min_temp_reached,no
99,Chynoweth07,40.533605,-109.523564,davidson,d_fv_fm,no
99,Chynoweth07,40.533605,-109.523564,davidson,sla_m2_kg,no
99,Chynoweth07,40.533605,-109.523564,gamba,days_to_flower,yes
99,Chynoweth07,40.533605,-109.523564,gamba,inflor_height_cm,yes
99,Chynoweth07,40.533605,-109.523564,gamba,inflor_number,yes
99,Chynoweth07,40.533605,-109.523564,gamba,veg_biomass_mg,yes
99,Chynoweth07,40.533605,-109.523564,gamba,rep_biomass_mg,yes
99,Chynoweth07,40.533605,-109.523564,gamba,total_dry_biomass_mg,yes
99,Chynoweth07,40.533605,-109.523564,cg_2022,veg_mass,yes
99,Chynoweth07,40.533605,-109.523564,walker,root_length_cm_by_diam_class_mm_2_0_l_2_5,no
99,Chynoweth07,40.533605,-109.523564,walker,root_length_cm_by_diam_class_mm_2_5_l_3_0,no
99,Chynoweth07,40.533605,-109.523564,walker,root_length_cm_by_diam_class_mm_1_0_l_1_5,no
99,Chynoweth07,40.533605,-109.523564,walker,root_length_cm_by_diam_class_mm_1_5_l_2_0,no
99,Chynoweth07,40.533605,-109.523564,walker,root_length_cm_by_diam_class_mm_4_0_l_4_5,no
99,Chynoweth07,40.533605,-109.523564,walker,root_length_cm_by_diam_class_mm_l_4_5,no
99,Chynoweth07,40.533605,-109.523564,walker,root_length_cm_by_diam_class_mm_3_0_l_3_5,no
99,Chynoweth07,40.533605,-109.523564,walker,root_length_cm_by_diam_class_mm_3_5_l_4_0,no
99,Chynoweth07,40.533605,-109.523564,cg_2022,first_flower,yes
99,Chynoweth07,40.533605,-109.523564,cg_2022,inflor_mass,yes
100,Chynoweth08,40.640878,-109.48689,davidson,min_temp_reached,yes
100,Chynoweth08,40.640878,-109.48689,davidson,d_fv_fm,yes
100,Chynoweth08,40.640878,-109.48689,davidson,freezing_point,yes
100,Chynoweth08,40.640878,-109.48689,gamba,adult_height_cm,yes
100,Chynoweth08,40.640878,-109.48689,gamba,spring_growth_cm,yes
100,Chynoweth08,40.640878,-109.48689,davidson,sla_m2_kg,yes
100,Chynoweth08,40.640878,-109.48689,gamba,days_to_flower,yes
100,Chynoweth08,40.640878,-109.48689,gamba,inflor_height_cm,yes
100,Chynoweth08,40.640878,-109.48689,gamba,inflor_number,yes
100,Chynoweth08,40.640878,-109.48689,gamba,veg_biomass_mg,yes
100,Chynoweth08,40.640878,-109.48689,gamba,rep_biomass_mg,yes
100,Chynoweth08,40.640878,-109.48689,gamba,total_dry_biomass_mg,yes
100,Chynoweth08,40.640878,-109.48689,gamba,seed_m,yes
100,Chynoweth08,40.640878,-109.48689,gamba,seed_n,yes
100,Chynoweth08,40.640878,-109.48689,gamba,seed1m,yes
100,Chynoweth08,40.640878,-109.48689,gamba,seedling_height_cm,yes
100,Chynoweth08,40.640878,-109.48689,walker,shoot_leaf_area_cm2,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_dry_wt_g,yes
100,Chynoweth08,40.640878,-109.48689,gamba,tillers_n,yes
100,Chynoweth08,40.640878,-109.48689,gamba,leaves_n,yes
100,Chynoweth08,40.640878,-109.48689,walker,seed_wt_g,yes
100,Chynoweth08,40.640878,-109.48689,walker,seed_proj_area_cm2,yes
100,Chynoweth08,40.640878,-109.48689,walker,time_to_emergence_d,yes
100,Chynoweth08,40.640878,-109.48689,walker,plant_ht_21d_cm,yes
100,Chynoweth08,40.640878,-109.48689,walker,plant_ht_35d_cm,yes
100,Chynoweth08,40.640878,-109.48689,walker,leaf_no_21d,yes
100,Chynoweth08,40.640878,-109.48689,walker,leaf_no_35d,yes
100,Chynoweth08,40.640878,-109.48689,walker,tiller_no_35d,yes
100,Chynoweth08,40.640878,-109.48689,walker,shoot_dry_wt_g,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_length_cm_by_diam_class_mm_1_5_l_2_0,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_length_cm_by_diam_class_mm_2_0_l_2_5,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_length_cm_by_diam_class_mm_2_5_l_3_0,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_length_cm_by_diam_class_mm_3_0_l_3_5,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_length_cm_by_diam_class_mm_3_5_l_4_0,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_length_cm_by_diam_class_mm_4_0_l_4_5,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_length_cm_by_diam_class_mm_l_4_5,yes
100,Chynoweth08,40.640878,-109.48689,cg_2022,first_flower,yes
100,Chynoweth08,40.640878,-109.48689,cg_2022,inflor_mass,yes
100,Chynoweth08,40.640878,-109.48689,cg_2022,veg_mass,yes
100,Chynoweth08,40.640878,-109.48689,cg_2022,seed_count,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_length_cm_by_diam_class_mm_0_l_0_5,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_length_cm_by_diam_class_mm_0_5_l_1_0,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_length_cm_by_diam_class_mm_1_0_l_1_5,yes
100,Chynoweth08,40.640878,-109.48689,davidson,phen_score,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_avg_diam_mm,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_length_cm,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_proj_area_cm2,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_surf_area_cm2,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_no_crossings,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_vol_cm3,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_no_tips,yes
100,Chynoweth08,40.640878,-109.48689,walker,root_no_forks,yes
101,Shriver01,34.06,-116.22,davidson,sla_m2_kg,yes
101,Shriver01,34.06,-116.22,davidson,phen_score,yes
101,Shriver01,34.06,-116.22,davidson,freezing_point,yes
101,Shriver01,34.06,-116.22,davidson,min_temp_reached,yes
101,Shriver01,34.06,-116.22,davidson,d_fv_fm,yes
101,Shriver01,34.06,-116.22,gamba,tillers_n,yes
101,Shriver01,34.06,-116.22,gamba,days_to_flower,yes
101,Shriver01,34.06,-116.22,gamba,inflor_height_cm,yes
101,Shriver01,34.06,-116.22,gamba,inflor_number,yes
101,Shriver01,34.06,-116.22,gamba,veg_biomass_mg,yes
101,Shriver01,34.06,-116.22,gamba,rep_biomass_mg,yes
101,Shriver01,34.06,-116.22,gamba,total_dry_biomass_mg,yes
101,Shriver01,34.06,-116.22,gamba,seed_m,yes
101,Shriver01,34.06,-116.22,gamba,seed_n,yes
101,Shriver01,34.06,-116.22,gamba,seed1m,yes
101,Shriver01,34.06,-116.22,gamba,seedling_height_cm,yes
101,Shriver01,34.06,-116.22,gamba,adult_height_cm,yes
101,Shriver01,34.06,-116.22,gamba,spring_growth_cm,yes
101,Shriver01,34.06,-116.22,walker,root_dry_wt_g,yes
101,Shriver01,34.06,-116.22,walker,root_length_cm,yes
101,Shriver01,34.06,-116.22,walker,root_proj_area_cm2,yes
101,Shriver01,34.06,-116.22,walker,root_surf_area_cm2,yes
101,Shriver01,34.06,-116.22,walker,root_avg_diam_mm,yes
101,Shriver01,34.06,-116.22,walker,root_vol_cm3,yes
101,Shriver01,34.06,-116.22,walker,root_no_tips,yes
101,Shriver01,34.06,-116.22,walker,root_no_forks,yes
101,Shriver01,34.06,-116.22,walker,root_no_crossings,yes
101,Shriver01,34.06,-116.22,walker,root_length_cm_by_diam_class_mm_0_l_0_5,yes
101,Shriver01,34.06,-116.22,walker,root_length_cm_by_diam_class_mm_0_5_l_1_0,yes
101,Shriver01,34.06,-116.22,walker,root_length_cm_by_diam_class_mm_1_0_l_1_5,yes
101,Shriver01,34.06,-116.22,walker,root_length_cm_by_diam_class_mm_1_5_l_2_0,yes
101,Shriver01,34.06,-116.22,walker,root_length_cm_by_diam_class_mm_2_0_l_2_5,yes
101,Shriver01,34.06,-116.22,walker,root_length_cm_by_diam_class_mm_2_5_l_3_0,yes
101,Shriver01,34.06,-116.22,walker,root_length_cm_by_diam_class_mm_3_0_l_3_5,yes
101,Shriver01,34.06,-116.22,walker,root_length_cm_by_diam_class_mm_3_5_l_4_0,yes
101,Shriver01,34.06,-116.22,walker,root_length_cm_by_diam_class_mm_4_0_l_4_5,yes
101,Shriver01,34.06,-116.22,walker,root_length_cm_by_diam_class_mm_l_4_5,yes
101,Shriver01,34.06,-116.22,cg_2022,first_flower,yes
101,Shriver01,34.06,-116.22,cg_2022,inflor_mass,yes
101,Shriver01,34.06,-116.22,cg_2022,veg_mass,yes
101,Shriver01,34.06,-116.22,cg_2022,seed_count,yes
101,Shriver01,34.06,-116.22,walker,leaf_no_35d,yes
101,Shriver01,34.06,-116.22,walker,tiller_no_35d,yes
101,Shriver01,34.06,-116.22,walker,shoot_dry_wt_g,yes
101,Shriver01,34.06,-116.22,walker,shoot_leaf_area_cm2,yes
101,Shriver01,34.06,-116.22,walker,seed_proj_area_cm2,yes
101,Shriver01,34.06,-116.22,walker,time_to_emergence_d,yes
101,Shriver01,34.06,-116.22,gamba,leaves_n,yes
101,Shriver01,34.06,-116.22,walker,seed_wt_g,yes
101,Shriver01,34.06,-116.22,walker,leaf_no_21d,yes
101,Shriver01,34.06,-116.22,walker,plant_ht_21d_cm,yes
101,Shriver01,34.06,-116.22,walker,plant_ht_35d_cm,yes
102,Shriver02,48,-114.04,walker,root_length_cm_by_diam_class_mm_4_0_l_4_5,yes
102,Shriver02,48,-114.04,walker,root_length_cm_by_diam_class_mm_3_5_l_4_0,yes
102,Shriver02,48,-114.04,walker,root_length_cm_by_diam_class_mm_1_5_l_2_0,yes
102,Shriver02,48,-114.04,walker,root_length_cm_by_diam_class_mm_2_0_l_2_5,yes
102,Shriver02,48,-114.04,walker,root_length_cm_by_diam_class_mm_2_5_l_3_0,yes
102,Shriver02,48,-114.04,walker,root_length_cm_by_diam_class_mm_3_0_l_3_5,yes
102,Shriver02,48,-114.04,gamba,leaves_n,yes
102,Shriver02,48,-114.04,walker,seed_wt_g,yes
102,Shriver02,48,-114.04,walker,seed_proj_area_cm2,yes
102,Shriver02,48,-114.04,walker,time_to_emergence_d,yes
102,Shriver02,48,-114.04,walker,plant_ht_21d_cm,yes
102,Shriver02,48,-114.04,walker,plant_ht_35d_cm,yes
102,Shriver02,48,-114.04,walker,leaf_no_21d,yes
102,Shriver02,48,-114.04,walker,leaf_no_35d,yes
102,Shriver02,48,-114.04,walker,tiller_no_35d,yes
102,Shriver02,48,-114.04,walker,shoot_dry_wt_g,yes
102,Shriver02,48,-114.04,walker,shoot_leaf_area_cm2,yes
102,Shriver02,48,-114.04,walker,root_dry_wt_g,yes
102,Shriver02,48,-114.04,walker,root_length_cm,yes
102,Shriver02,48,-114.04,walker,root_proj_area_cm2,yes
102,Shriver02,48,-114.04,walker,root_surf_area_cm2,yes
102,Shriver02,48,-114.04,walker,root_avg_diam_mm,yes
102,Shriver02,48,-114.04,walker,root_vol_cm3,yes
102,Shriver02,48,-114.04,walker,root_no_tips,yes
102,Shriver02,48,-114.04,walker,root_no_forks,yes
102,Shriver02,48,-114.04,walker,root_no_crossings,yes
102,Shriver02,48,-114.04,walker,root_length_cm_by_diam_class_mm_0_l_0_5,yes
102,Shriver02,48,-114.04,walker,root_length_cm_by_diam_class_mm_0_5_l_1_0,yes
102,Shriver02,48,-114.04,walker,root_length_cm_by_diam_class_mm_1_0_l_1_5,yes
102,Shriver02,48,-114.04,davidson,phen_score,yes
102,Shriver02,48,-114.04,davidson,freezing_point,yes
102,Shriver02,48,-114.04,davidson,min_temp_reached,yes
102,Shriver02,48,-114.04,davidson,d_fv_fm,yes
102,Shriver02,48,-114.04,davidson,sla_m2_kg,yes
102,Shriver02,48,-114.04,gamba,days_to_flower,yes
102,Shriver02,48,-114.04,walker,root_length_cm_by_diam_class_mm_l_4_5,yes
102,Shriver02,48,-114.04,cg_2022,first_flower,yes
102,Shriver02,48,-114.04,cg_2022,inflor_mass,yes
102,Shriver02,48,-114.04,cg_2022,veg_mass,yes
102,Shriver02,48,-114.04,cg_2022,seed_count,yes
102,Shriver02,48,-114.04,gamba,seed_m,yes
102,Shriver02,48,-114.04,gamba,seed_n,yes
102,Shriver02,48,-114.04,gamba,seed1m,yes
102,Shriver02,48,-114.04,gamba,seedling_height_cm,yes
102,Shriver02,48,-114.04,gamba,adult_height_cm,yes
102,Shriver02,48,-114.04,gamba,spring_growth_cm,yes
102,Shriver02,48,-114.04,gamba,tillers_n,yes
102,Shriver02,48,-114.04,gamba,veg_biomass_mg,yes
102,Shriver02,48,-114.04,gamba,rep_biomass_mg,yes
102,Shriver02,48,-114.04,gamba,inflor_height_cm,yes
102,Shriver02,48,-114.04,gamba,inflor_number,yes
102,Shriver02,48,-114.04,gamba,total_dry_biomass_mg,yes
103,Davies03,42.68,-118.68,gamba,inflor_number,no
103,Davies03,42.68,-118.68,gamba,veg_biomass_mg,no
103,Davies03,42.68,-118.68,gamba,seedling_height_cm,no
103,Davies03,42.68,-118.68,gamba,adult_height_cm,no
103,Davies03,42.68,-118.68,gamba,spring_growth_cm,no
103,Davies03,42.68,-118.68,gamba,tillers_n,no
103,Davies03,42.68,-118.68,gamba,leaves_n,no
103,Davies03,42.68,-118.68,walker,seed_wt_g,no
103,Davies03,42.68,-118.68,walker,seed_proj_area_cm2,no
103,Davies03,42.68,-118.68,walker,time_to_emergence_d,no
103,Davies03,42.68,-118.68,gamba,rep_biomass_mg,no
103,Davies03,42.68,-118.68,gamba,total_dry_biomass_mg,no
103,Davies03,42.68,-118.68,gamba,seed_m,no
103,Davies03,42.68,-118.68,gamba,seed_n,no
103,Davies03,42.68,-118.68,gamba,seed1m,no
103,Davies03,42.68,-118.68,walker,shoot_dry_wt_g,no
103,Davies03,42.68,-118.68,walker,shoot_leaf_area_cm2,no
103,Davies03,42.68,-118.68,walker,root_dry_wt_g,no
103,Davies03,42.68,-118.68,walker,root_length_cm,no
103,Davies03,42.68,-118.68,walker,root_proj_area_cm2,no
103,Davies03,42.68,-118.68,walker,root_surf_area_cm2,no
103,Davies03,42.68,-118.68,walker,root_avg_diam_mm,no
103,Davies03,42.68,-118.68,walker,root_vol_cm3,no
103,Davies03,42.68,-118.68,walker,plant_ht_21d_cm,no
103,Davies03,42.68,-118.68,walker,plant_ht_35d_cm,no
103,Davies03,42.68,-118.68,walker,leaf_no_21d,no
103,Davies03,42.68,-118.68,walker,leaf_no_35d,no
103,Davies03,42.68,-118.68,walker,tiller_no_35d,no
103,Davies03,42.68,-118.68,davidson,phen_score,yes
103,Davies03,42.68,-118.68,davidson,freezing_point,yes
103,Davies03,42.68,-118.68,davidson,min_temp_reached,yes
103,Davies03,42.68,-118.68,davidson,d_fv_fm,yes
103,Davies03,42.68,-118.68,davidson,sla_m2_kg,yes
103,Davies03,42.68,-118.68,gamba,days_to_flower,no
103,Davies03,42.68,-118.68,gamba,inflor_height_cm,no
103,Davies03,42.68,-118.68,walker,root_length_cm_by_diam_class_mm_4_0_l_4_5,no
103,Davies03,42.68,-118.68,walker,root_length_cm_by_diam_class_mm_l_4_5,no
103,Davies03,42.68,-118.68,cg_2022,first_flower,yes
103,Davies03,42.68,-118.68,cg_2022,inflor_mass,yes
103,Davies03,42.68,-118.68,cg_2022,veg_mass,yes
103,Davies03,42.68,-118.68,cg_2022,seed_count,yes
103,Davies03,42.68,-118.68,walker,root_length_cm_by_diam_class_mm_0_l_0_5,no
103,Davies03,42.68,-118.68,walker,root_length_cm_by_diam_class_mm_0_5_l_1_0,no
103,Davies03,42.68,-118.68,walker,root_length_cm_by_diam_class_mm_1_0_l_1_5,no
103,Davies03,42.68,-118.68,walker,root_length_cm_by_diam_class_mm_1_5_l_2_0,no
103,Davies03,42.68,-118.68,walker,root_length_cm_by_diam_class_mm_2_0_l_2_5,no
103,Davies03,42.68,-118.68,walker,root_length_cm_by_diam_class_mm_2_5_l_3_0,no
103,Davies03,42.68,-118.68,walker,root_length_cm_by_diam_class_mm_3_0_l_3_5,no
103,Davies03,42.68,-118.68,walker,root_length_cm_by_diam_class_mm_3_5_l_4_0,no
103,Davies03,42.68,-118.68,walker,root_no_crossings,no
103,Davies03,42.68,-118.68,walker,root_no_tips,no
103,Davies03,42.68,-118.68,walker,root_no_forks,no
104,Germino BOP 01,43.4720833,-116.2338306,cg_2022,veg_mass,yes
104,Germino BOP 01,43.4720833,-116.2338306,cg_2022,inflor_mass,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_length_cm_by_diam_class_mm_1_5_l_2_0,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_length_cm_by_diam_class_mm_2_0_l_2_5,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_length_cm_by_diam_class_mm_2_5_l_3_0,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_length_cm_by_diam_class_mm_3_0_l_3_5,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_length_cm_by_diam_class_mm_3_5_l_4_0,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_length_cm_by_diam_class_mm_4_0_l_4_5,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_length_cm_by_diam_class_mm_l_4_5,yes
104,Germino BOP 01,43.4720833,-116.2338306,cg_2022,first_flower,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,time_to_emergence_d,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,plant_ht_21d_cm,yes
104,Germino BOP 01,43.4720833,-116.2338306,cg_2022,seed_count,yes
104,Germino BOP 01,43.4720833,-116.2338306,gamba,seed_m,yes
104,Germino BOP 01,43.4720833,-116.2338306,gamba,seed_n,yes
104,Germino BOP 01,43.4720833,-116.2338306,gamba,seed1m,yes
104,Germino BOP 01,43.4720833,-116.2338306,gamba,seedling_height_cm,yes
104,Germino BOP 01,43.4720833,-116.2338306,gamba,adult_height_cm,yes
104,Germino BOP 01,43.4720833,-116.2338306,gamba,spring_growth_cm,yes
104,Germino BOP 01,43.4720833,-116.2338306,gamba,tillers_n,yes
104,Germino BOP 01,43.4720833,-116.2338306,gamba,leaves_n,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,seed_wt_g,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,seed_proj_area_cm2,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_no_tips,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_no_forks,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_no_crossings,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_length_cm_by_diam_class_mm_0_l_0_5,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_length_cm_by_diam_class_mm_0_5_l_1_0,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_length_cm_by_diam_class_mm_1_0_l_1_5,yes
104,Germino BOP 01,43.4720833,-116.2338306,davidson,phen_score,no
104,Germino BOP 01,43.4720833,-116.2338306,davidson,freezing_point,no
104,Germino BOP 01,43.4720833,-116.2338306,davidson,min_temp_reached,no
104,Germino BOP 01,43.4720833,-116.2338306,davidson,d_fv_fm,no
104,Germino BOP 01,43.4720833,-116.2338306,davidson,sla_m2_kg,no
104,Germino BOP 01,43.4720833,-116.2338306,gamba,days_to_flower,yes
104,Germino BOP 01,43.4720833,-116.2338306,gamba,inflor_height_cm,yes
104,Germino BOP 01,43.4720833,-116.2338306,gamba,inflor_number,yes
104,Germino BOP 01,43.4720833,-116.2338306,gamba,veg_biomass_mg,yes
104,Germino BOP 01,43.4720833,-116.2338306,gamba,rep_biomass_mg,yes
104,Germino BOP 01,43.4720833,-116.2338306,gamba,total_dry_biomass_mg,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,leaf_no_21d,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,leaf_no_35d,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,tiller_no_35d,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,shoot_dry_wt_g,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,shoot_leaf_area_cm2,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_dry_wt_g,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_length_cm,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_proj_area_cm2,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_surf_area_cm2,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_avg_diam_mm,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,root_vol_cm3,yes
104,Germino BOP 01,43.4720833,-116.2338306,walker,plant_ht_35d_cm,yes
105,Blumenthal10,40.92,-102.52,gamba,seed_m,yes
105,Blumenthal10,40.92,-102.52,davidson,phen_score,no
105,Blumenthal10,40.92,-102.52,davidson,freezing_point,no
105,Blumenthal10,40.92,-102.52,davidson,min_temp_reached,no
105,Blumenthal10,40.92,-102.52,davidson,d_fv_fm,no
105,Blumenthal10,40.92,-102.52,davidson,sla_m2_kg,no
105,Blumenthal10,40.92,-102.52,gamba,days_to_flower,yes
105,Blumenthal10,40.92,-102.52,gamba,inflor_height_cm,yes
105,Blumenthal10,40.92,-102.52,gamba,inflor_number,yes
105,Blumenthal10,40.92,-102.52,gamba,veg_biomass_mg,yes
105,Blumenthal10,40.92,-102.52,gamba,rep_biomass_mg,yes
105,Blumenthal10,40.92,-102.52,gamba,total_dry_biomass_mg,yes
105,Blumenthal10,40.92,-102.52,walker,leaf_no_21d,no
105,Blumenthal10,40.92,-102.52,walker,leaf_no_35d,no
105,Blumenthal10,40.92,-102.52,walker,tiller_no_35d,no
105,Blumenthal10,40.92,-102.52,walker,shoot_dry_wt_g,no
105,Blumenthal10,40.92,-102.52,walker,shoot_leaf_area_cm2,no
105,Blumenthal10,40.92,-102.52,walker,root_dry_wt_g,no
105,Blumenthal10,40.92,-102.52,walker,root_length_cm,no
105,Blumenthal10,40.92,-102.52,walker,root_proj_area_cm2,no
105,Blumenthal10,40.92,-102.52,walker,root_surf_area_cm2,no
105,Blumenthal10,40.92,-102.52,walker,root_avg_diam_mm,no
105,Blumenthal10,40.92,-102.52,walker,root_vol_cm3,no
105,Blumenthal10,40.92,-102.52,walker,root_no_tips,no
105,Blumenthal10,40.92,-102.52,walker,root_no_forks,no
105,Blumenthal10,40.92,-102.52,walker,root_no_crossings,no
105,Blumenthal10,40.92,-102.52,walker,root_length_cm_by_diam_class_mm_0_l_0_5,no
105,Blumenthal10,40.92,-102.52,walker,root_length_cm_by_diam_class_mm_0_5_l_1_0,no
105,Blumenthal10,40.92,-102.52,walker,root_length_cm_by_diam_class_mm_1_0_l_1_5,no
105,Blumenthal10,40.92,-102.52,walker,root_length_cm_by_diam_class_mm_1_5_l_2_0,no
105,Blumenthal10,40.92,-102.52,walker,root_length_cm_by_diam_class_mm_2_0_l_2_5,no
105,Blumenthal10,40.92,-102.52,walker,root_length_cm_by_diam_class_mm_2_5_l_3_0,no
105,Blumenthal10,40.92,-102.52,walker,root_length_cm_by_diam_class_mm_3_0_l_3_5,no
105,Blumenthal10,40.92,-102.52,walker,root_length_cm_by_diam_class_mm_3_5_l_4_0,no
105,Blumenthal10,40.92,-102.52,walker,root_length_cm_by_diam_class_mm_4_0_l_4_5,no
105,Blumenthal10,40.92,-102.52,walker,root_length_cm_by_diam_class_mm_l_4_5,no
105,Blumenthal10,40.92,-102.52,cg_2022,first_flower,yes
105,Blumenthal10,40.92,-102.52,cg_2022,inflor_mass,yes
105,Blumenthal10,40.92,-102.52,cg_2022,veg_mass,yes
105,Blumenthal10,40.92,-102.52,cg_2022,seed_count,yes
105,Blumenthal10,40.92,-102.52,gamba,seed_n,yes
105,Blumenthal10,40.92,-102.52,gamba,seed1m,yes
105,Blumenthal10,40.92,-102.52,gamba,seedling_height_cm,yes
105,Blumenthal10,40.92,-102.52,gamba,adult_height_cm,yes
105,Blumenthal10,40.92,-102.52,gamba,spring_growth_cm,yes
105,Blumenthal10,40.92,-102.52,gamba,tillers_n,yes
105,Blumenthal10,40.92,-102.52,gamba,leaves_n,yes
105,Blumenthal10,40.92,-102.52,walker,seed_wt_g,no
105,Blumenthal10,40.92,-102.52,walker,seed_proj_area_cm2,no
105,Blumenthal10,40.92,-102.52,walker,time_to_emergence_d,no
105,Blumenthal10,40.92,-102.52,walker,plant_ht_21d_cm,no
105,Blumenthal10,40.92,-102.52,walker,plant_ht_35d_cm,no
150,NA,NA,NA,gamba,rep_biomass_mg,yes
150,NA,NA,NA,gamba,total_dry_biomass_mg,yes
150,NA,NA,NA,gamba,seed_m,yes
150,NA,NA,NA,gamba,seed_n,yes
150,NA,NA,NA,gamba,seed1m,yes
150,NA,NA,NA,gamba,seedling_height_cm,yes
150,NA,NA,NA,gamba,adult_height_cm,yes
