Site,Date,Plot,Block,Subplot,Gravel Color,Cheatgrass.ID,X,Y,Phenology.Category,Seedling present?,Are.you.harvesting.this.plant.,Did.you.loose.any.seeds.,Frost.Heaved.,Herbivory.present.,Herbivory.Intensity,Comments.or.Notes,ParentGlobalID,EditDate
Wildcat,5/11/2023,10.1w,10,1,w,Y2_X10,10,2,>V3,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y2_X11,11,2,>V3,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y2_X12,12,2,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y2_X13,13,2,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y2_X14,14,2,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y2_X15,15,2,Bootstage,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y2_X16,16,2,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y2_X17,17,2,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y2_X18,18,2,>V3,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y2_X2,2,2,NA,None,no,NA,NA,NA,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y2_X3,3,2,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y2_X4,4,2,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y2_X5,5,2,Bootstage,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y2_X6,6,2,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y2_X7,7,2,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y2_X8,8,2,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y2_X9,9,2,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X1,1,3,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X10,10,3,FG,yes,no,NA,no,yes,Minimal,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X11,11,3,NA,Dead,no,NA,yes,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X12,12,3,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X13,13,3,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X14,14,3,FG,yes,no,NA,no,yes,Minimal,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X15,15,3,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X16,16,3,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X17,17,3,FG,yes,no,NA,yes,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X18,18,3,NA,None,no,NA,NA,NA,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X2,2,3,NA,None,no,NA,NA,NA,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X3,3,3,Bootstage,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X4,4,3,NA,None,no,NA,NA,NA,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X5,5,3,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X6,6,3,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X7,7,3,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X8,8,3,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y3_X9,9,3,Bootstage,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X1,1,4,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X10,10,4,FG,yes,no,NA,no,yes,Light,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X11,11,4,>V3,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X12,12,4,NA,None,NA,NA,NA,NA,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X13,13,4,NA,None,NA,NA,NA,NA,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X14,14,4,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X15,15,4,NA,None,no,NA,NA,NA,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X16,16,4,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X17,17,4,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X18,18,4,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X2,2,4,FG,yes,no,NA,no,yes,Minimal,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X3,3,4,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X4,4,4,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X5,5,4,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X6,6,4,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X7,7,4,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X8,8,4,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y4_X9,9,4,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X1,1,5,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X10,10,5,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X11,11,5,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X12,12,5,NA,None,no,NA,NA,NA,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X13,13,5,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X14,14,5,Bootstage,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X15,15,5,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X16,16,5,FG,yes,no,NA,yes,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X17,17,5,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X18,18,5,FG,yes,no,NA,no,yes,Minimal,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X2,2,5,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X3,3,5,>V3,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X4,4,5,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X5,5,5,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X6,6,5,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X7,7,5,FG,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X8,8,5,FG,yes,no,NA,no,yes,Light,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.1w,10,1,w,Y5_X9,9,5,Bootstage,yes,no,NA,no,no,NA,NA,6594b7ad-48ad-4a57-bd6a-74ff7e94ed1d,5/11/2023 22:09
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X1,1,1,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X10,10,1,NA,None,no,NA,NA,NA,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X11,11,1,Bootstage,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X12,12,1,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X13,13,1,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X14,14,1,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X15,15,1,NA,None,no,NA,NA,NA,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X16,16,1,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X17,17,1,Bootstage,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X18,18,1,NA,Unknown,no,NA,NA,NA,NA,Missing toothpick,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X2,2,1,FG,yes,no,NA,no,yes,Minimal,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X3,3,1,FG,yes,no,NA,no,yes,Minimal,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X4,4,1,FG,yes,no,NA,yes,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X5,5,1,NA,None,NA,NA,NA,NA,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X6,6,1,FG,yes,no,NA,no,yes,Minimal,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X7,7,1,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X8,8,1,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y1_X9,9,1,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X1,1,2,FG,yes,no,NA,no,no,NA,Fungal infection,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X10,10,2,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X11,11,2,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X12,12,2,>V3,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X13,13,2,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X14,14,2,>V3,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X15,15,2,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X16,16,2,>V3,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X17,17,2,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X18,18,2,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X2,2,2,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X3,3,2,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X4,4,2,Bootstage,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X5,5,2,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X6,6,2,Bootstage,yes,no,NA,no,yes,Minimal,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X7,7,2,Bootstage,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X8,8,2,>V3,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y2_X9,9,2,>V3,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X1,1,3,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X10,10,3,Bootstage,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X11,11,3,FG,yes,no,NA,no,yes,Minimal,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X12,12,3,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X13,13,3,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X14,14,3,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X15,15,3,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X16,16,3,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X17,17,3,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X18,18,3,FG,yes,no,NA,no,no,NA,Fungal infection,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X2,2,3,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X3,3,3,Bootstage,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X4,4,3,>V3,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X5,5,3,Bootstage,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X6,6,3,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X7,7,3,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X8,8,3,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y3_X9,9,3,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X1,1,4,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X10,10,4,FG,yes,no,NA,no,yes,Minimal,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X11,11,4,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X12,12,4,FG,yes,no,NA,no,yes,Light,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X13,13,4,NA,None,no,NA,NA,NA,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X14,14,4,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X15,15,4,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X16,16,4,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X17,17,4,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X18,18,4,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X2,2,4,NA,None,no,NA,NA,NA,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X3,3,4,Bootstage,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X4,4,4,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X5,5,4,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X6,6,4,NA,None,no,NA,NA,NA,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X7,7,4,FG,yes,no,NA,no,no,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X8,8,4,NA,None,no,NA,NA,NA,NA,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
Wildcat,5/11/2023,10.2b,10,2,b,Y4_X9,9,4,FG,yes,no,NA,no,yes,Minimal,NA,dab67ffd-5005-4e0b-8349-34154c24c9b8,5/11/2023 22:20
