Site,Date,Block,Albedo,Density,x,y,growout,Source,Live,Length_mm,V,notes
Cheyenne,11/17/21,8,white,Low,11,4,84_Reno,Reed03,Y,17,V0,
Cheyenne,11/17/21,9,black,High,5,2,84_Reno,Reed03,Y,47,V1,
Cheyenne,11/17/21,9,white,High,4,8,84_Reno,Reed03,Y,36,V0,
Cheyenne,11/17/21,9,white,Low,8,1,84_Reno,Reed03,Y,18,V0,
Cheyenne,11/17/21,10,black,High,10,2,84_Reno,Reed03,Y,21,V0,
Cheyenne,11/17/21,10,black,Low,1,3,84_Reno,Reed03,Y,38,V1,
Cheyenne,11/17/21,10,white,Low,15,3,84_Reno,Reed03,Y,30,V0,
Cheyenne,11/10/21,2,white,High,5,5,86_Logan,Schupp03,Y,2,V0,
Cheyenne,11/10/21,2,white,Low,5,4,86_Logan,Schupp03,Y,2,V0,
Cheyenne,11/15/21,3,black,High,5,3,86_Logan,Schupp03,Y,30,V0,
Cheyenne,11/15/21,3,white,High,5,2,86_Logan,Schupp03,Y,11,V0,
Cheyenne,11/15/21,4,white,High,2,9,86_Logan,Schupp03,Y,7,V0,
Cheyenne,11/15/21,5,black,High,4,5,86_Logan,Schupp03,Y,22,V0,
Cheyenne,11/15/21,5,white,High,5,2,86_Logan,Schupp03,Y,18,V0,
Cheyenne,11/15/21,5,white,Low,20,3,86_Logan,Schupp03,Y,23,V0,
Cheyenne,11/15/21,6,black,Low,8,2,86_Logan,Schupp03,Y,16,V0,
Cheyenne,11/15/21,6,white,Low,3,1,86_Logan,Schupp03,Y,6,V0,
Cheyenne,11/16/21,7,black,Low,3,4,86_Logan,Schupp03,N,,,
Cheyenne,11/16/21,7,white,High,4,4,86_Logan,Schupp03,Y,18,V0,
Cheyenne,11/17/21,7,white,Low,7,5,86_Logan,Schupp03,Y,19,V0,
Cheyenne,11/17/21,8,white,High,7,7,86_Logan,Schupp03,Y,19,V0,
Cheyenne,11/17/21,9,white,High,10,5,86_Logan,Schupp03,Y,8,V0,
Cheyenne,11/17/21,9,white,Low,6,1,86_Logan,Schupp03,N,,,
Cheyenne,11/10/21,1,black,High,5,2,86_Reno,Schupp03,Y,21,V0,
Cheyenne,11/10/21,1,black,Low,3,5,86_Reno,Schupp03,Y,44,V0,
Cheyenne,11/10/21,1,white,High,7,9,86_Reno,Schupp03,Y,21,V0,
Cheyenne,11/10/21,1,white,Low,8,2,86_Reno,Schupp03,Y,13,V0,
Cheyenne,11/10/21,2,black,High,5,2,86_Reno,Schupp03,Y,13,V0,
Cheyenne,11/10/21,2,black,Low,16,4,86_Reno,Schupp03,Y,34,V0,
Cheyenne,11/15/21,3,black,High,6,3,86_Reno,Schupp03,Y,47,V1,
Cheyenne,11/10/21,3,black,Low,4,1,86_Reno,Schupp03,Y,32,V0,
Cheyenne,11/10/21,3,black,Low,17,2,86_Reno,Schupp03,Y,18,V0,
Cheyenne,11/15/21,3,white,High,8,6,86_Reno,Schupp03,Y,19,V0,
Cheyenne,11/10/21,3,white,Low,6,1,86_Reno,Schupp03,N,,,
Cheyenne,11/10/21,3,white,Low,9,5,86_Reno,Schupp03,Y,14,V0,
Cheyenne,11/15/21,4,black,High,10,2,86_Reno,Schupp03,Y,35,V0,
Cheyenne,11/15/21,4,black,Low,13,5,86_Reno,Schupp03,Y,47,V1,
Cheyenne,11/15/21,4,white,Low,12,4,86_Reno,Schupp03,Y,15,V0,leaf broken
Cheyenne,11/15/21,5,black,Low,14,5,86_Reno,Schupp03,Y,17,V0,
Cheyenne,11/15/21,6,black,High,1,2,86_Reno,Schupp03,Y,46,V1,
Cheyenne,11/15/21,6,white,High,1,6,86_Reno,Schupp03,Y,18,V0,
Cheyenne,11/16/21,7,black,High,3,5,86_Reno,Schupp03,Y,51,V1,leaf damaged but unbroken
Cheyenne,11/17/21,8,black,High,1,8,86_Reno,Schupp03,Y,39,V0,
Cheyenne,11/17/21,8,black,Low,9,2,86_Reno,Schupp03,Y,39,V1,
Cheyenne,11/17/21,8,white,Low,2,3,86_Reno,Schupp03,Y,28,V0,
Cheyenne,11/17/21,9,black,High,3,5,86_Reno,Schupp03,Y,48,V1,
Cheyenne,11/17/21,9,black,Low,18,5,86_Reno,Schupp03,Y,26,V1,leaf broken
Cheyenne,11/17/21,10,black,High,4,4,86_Reno,Schupp03,Y,47,V1,
Cheyenne,11/17/21,10,black,Low,13,4,86_Reno,Schupp03,Y,21,V0,
Cheyenne,11/17/21,10,white,High,9,7,86_Reno,Schupp03,Y,36,V0,
Cheyenne,11/17/21,10,white,Low,10,3,86_Reno,Schupp03,Y,11,V0,
Cheyenne,11/10/21,1,black,High,7,6,87_Logan,Schupp04,Y,24,V0,
Cheyenne,11/10/21,1,white,High,1,3,87_Logan,Schupp04,Y,7,V0,
Cheyenne,11/10/21,2,black,High,2,6,87_Logan,Schupp04,Y,21,V0,
Cheyenne,11/10/21,2,black,Low,19,5,87_Logan,Schupp04,Y,23,V0,
Cheyenne,11/10/21,2,white,Low,12,2,87_Logan,Schupp04,N,,,
Cheyenne,11/15/21,3,black,High,8,7,87_Logan,Schupp04,Y,9,V0,
Cheyenne,11/15/21,3,white,High,9,3,87_Logan,Schupp04,Y,13,V0,
Cheyenne,11/10/21,3,white,Low,10,1,87_Logan,Schupp04,Y,8,V0,
Cheyenne,11/15/21,4,black,High,4,4,87_Logan,Schupp04,Y,18,V0,
Cheyenne,11/15/21,4,black,Low,18,5,87_Logan,Schupp04,Y,38,V0,
Cheyenne,11/15/21,4,white,High,7,1,87_Logan,Schupp04,Y,6,V0,
Cheyenne,11/15/21,4,white,Low,13,2,87_Logan,Schupp04,N,,,
Cheyenne,11/15/21,5,black,High,4,1,87_Logan,Schupp04,Y,42,V1,
Cheyenne,11/15/21,5,black,Low,20,1,87_Logan,Schupp04,Y,7,V1,
Cheyenne,11/15/21,5,white,Low,16,3,87_Logan,Schupp04,Y,17,V0,leaf damaged but unbroken
Cheyenne,11/15/21,6,black,Low,1,2,87_Logan,Schupp04,Y,16,V0,
Cheyenne,11/16/21,7,black,High,3,7,87_Logan,Schupp04,Y,7,V0,
Cheyenne,11/17/21,8,black,Low,3,5,87_Logan,Schupp04,Y,46,V1,
Cheyenne,11/17/21,8,white,High,6,1,87_Logan,Schupp04,Y,14,V0,
Cheyenne,11/17/21,8,white,Low,1,2,87_Logan,Schupp04,Y,18,V0,
Cheyenne,11/17/21,9,black,High,2,5,87_Logan,Schupp04,N,,,
Cheyenne,11/17/21,9,black,High,9,5,87_Logan,Schupp04,Y,25,V0,
Cheyenne,11/17/21,9,white,High,4,4,87_Logan,Schupp04,Y,6,V0,
Cheyenne,11/17/21,9,white,Low,14,1,87_Logan,Schupp04,Y,8,V0,
Cheyenne,11/17/21,10,black,Low,14,4,87_Logan,Schupp04,Y,34,V0,
Cheyenne,11/17/21,10,white,Low,10,1,87_Logan,Schupp04,Y,14,V0,
Cheyenne,11/10/21,1,black,Low,19,1,87_Reno,Schupp04,Y,32,V0,
Cheyenne,11/10/21,1,white,Low,2,3,87_Reno,Schupp04,Y,25,V0,
Cheyenne,11/10/21,2,white,High,4,10,87_Reno,Schupp04,Y,14,V0,
Cheyenne,11/10/21,3,black,Low,4,5,87_Reno,Schupp04,Y,31,V0,
Cheyenne,11/15/21,5,black,High,10,2,87_Reno,Schupp04,Y,25,V1,leaf broken
Cheyenne,11/15/21,5,black,Low,5,4,87_Reno,Schupp04,Y,43,V1,
Cheyenne,11/15/21,5,white,High,5,1,87_Reno,Schupp04,Y,32,V0,
Cheyenne,11/15/21,5,white,High,8,4,87_Reno,Schupp04,Y,31,V0,
Cheyenne,11/15/21,5,white,Low,12,3,87_Reno,Schupp04,Y,18,V0,
Cheyenne,11/15/21,6,black,High,9,7,87_Reno,Schupp04,Y,37,V1,
Cheyenne,11/15/21,6,white,High,4,3,87_Reno,Schupp04,Y,22,V0,leaf broken
Cheyenne,11/15/21,6,white,Low,2,1,87_Reno,Schupp04,Y,22,V0,
Cheyenne,11/16/21,7,black,Low,8,1,87_Reno,Schupp04,Y,45,V1,
Cheyenne,11/16/21,7,white,High,9,2,87_Reno,Schupp04,Y,41,V1,
Cheyenne,11/17/21,7,white,Low,12,4,87_Reno,Schupp04,Y,30,V0,
Cheyenne,11/17/21,8,black,High,2,5,87_Reno,Schupp04,Y,24,V0,
Cheyenne,11/17/21,9,black,Low,9,3,87_Reno,Schupp04,Y,33,V0,
Cheyenne,11/17/21,9,black,Low,11,2,87_Reno,Schupp04,Y,15,V0,leaf broken
Cheyenne,11/17/21,9,white,High,1,5,87_Reno,Schupp04,Y,42,V0,
Cheyenne,11/17/21,9,white,Low,18,1,87_Reno,Schupp04,Y,22,V0,
Cheyenne,11/17/21,10,black,High,6,7,87_Reno,Schupp04,Y,39,V1,
Cheyenne,11/17/21,10,white,High,1,9,87_Reno,Schupp04,Y,41,V0,
Cheyenne,11/10/21,1,black,High,1,9,88_Logan,Schupp05,N,,,
Cheyenne,11/10/21,1,black,Low,14,1,88_Logan,Schupp05,Y,22,V0,
Cheyenne,11/10/21,1,black,Low,17,2,88_Logan,Schupp05,Y,24,V0,
Cheyenne,11/10/21,1,white,Low,9,2,88_Logan,Schupp05,Y,12,V0,
Cheyenne,11/10/21,2,black,High,8,9,88_Logan,Schupp05,Y,35,V0,
Cheyenne,11/10/21,2,white,High,2,9,88_Logan,Schupp05,Y,4,V0,
Cheyenne,11/10/21,2,white,Low,5,5,88_Logan,Schupp05,Y,11,V0,
Cheyenne,11/10/21,3,black,Low,11,5,88_Logan,Schupp05,Y,3,V0,
Cheyenne,11/15/21,3,white,High,3,7,88_Logan,Schupp05,N,,,
Cheyenne,11/15/21,4,black,Low,15,3,88_Logan,Schupp05,Y,15,V0,
Cheyenne,11/15/21,4,white,Low,19,5,88_Logan,Schupp05,N,,,
Cheyenne,11/15/21,5,black,Low,17,2,88_Logan,Schupp05,Y,42,V0,
Cheyenne,11/15/21,6,black,High,7,9,88_Logan,Schupp05,Y,43,V1,
Cheyenne,11/15/21,6,black,Low,19,2,88_Logan,Schupp05,Y,31,V0,
Cheyenne,11/15/21,6,white,High,6,4,88_Logan,Schupp05,Y,17,V0,
Cheyenne,11/15/21,6,white,Low,18,4,88_Logan,Schupp05,Y,19,V0,
Cheyenne,11/17/21,8,black,Low,2,4,88_Logan,Schupp05,Y,17,V1,leaf broken
Cheyenne,11/17/21,8,white,High,2,7,88_Logan,Schupp05,Y,11,V0,
Cheyenne,11/17/21,9,black,High,6,4,88_Logan,Schupp05,Y,41,V0,
Cheyenne,11/17/21,9,black,High,8,7,88_Logan,Schupp05,Y,45,V1,
Cheyenne,11/17/21,9,black,Low,2,1,88_Logan,Schupp05,Y,37,V0,
Cheyenne,11/17/21,10,black,Low,15,5,88_Logan,Schupp05,Y,33,V0,
Cheyenne,11/17/21,10,white,High,5,7,88_Logan,Schupp05,Y,19,V0,
Cheyenne,11/17/21,10,white,Low,11,5,88_Logan,Schupp05,Y,25,V0,
Cheyenne,11/10/21,1,black,High,2,9,88_Reno,Schupp05,Y,48,V1,
Cheyenne,11/10/21,1,white,High,3,7,88_Reno,Schupp05,Y,16,V0,
Cheyenne,11/10/21,1,white,High,4,4,88_Reno,Schupp05,Y,22,V0,
Cheyenne,11/10/21,1,white,Low,18,5,88_Reno,Schupp05,Y,16,V0,
Cheyenne,11/10/21,2,black,Low,2,5,88_Reno,Schupp05,Y,35,V0,
Cheyenne,11/15/21,3,black,High,6,2,88_Reno,Schupp05,Y,3,V0,leaf broken
Cheyenne,11/10/21,3,white,Low,11,1,88_Reno,Schupp05,Y,8,V0,
Cheyenne,11/15/21,4,black,High,6,4,88_Reno,Schupp05,Y,43,V1,leaf damaged but unbroken
Cheyenne,11/15/21,4,white,High,4,10,88_Reno,Schupp05,Y,13,V0,
Cheyenne,11/15/21,5,black,High,6,10,88_Reno,Schupp05,Y,46,V1,
Cheyenne,11/15/21,5,white,High,6,4,88_Reno,Schupp05,Y,21,V0,
Cheyenne,11/15/21,5,white,Low,12,2,88_Reno,Schupp05,Y,13,V0,
Cheyenne,11/16/21,7,black,High,9,4,88_Reno,Schupp05,Y,27,V1,leaf broken
Cheyenne,11/16/21,7,black,Low,14,5,88_Reno,Schupp05,Y,42,V1,
Cheyenne,11/16/21,7,white,High,3,10,88_Reno,Schupp05,Y,34,V0,
Cheyenne,11/17/21,7,white,Low,6,4,88_Reno,Schupp05,Y,35,V0,
Cheyenne,11/17/21,8,black,High,10,5,88_Reno,Schupp05,Y,31,V0,leaf broken
Cheyenne,11/17/21,8,white,Low,6,2,88_Reno,Schupp05,Y,29,V0,
Cheyenne,11/17/21,9,black,Low,20,3,88_Reno,Schupp05,Y,29,V1,leaf broken
Cheyenne,11/17/21,9,white,High,1,8,88_Reno,Schupp05,Y,37,V0,
Cheyenne,11/17/21,9,white,High,2,2,88_Reno,Schupp05,Y,36,V0,
Cheyenne,11/17/21,9,white,Low,9,3,88_Reno,Schupp05,Y,17,V0,
Cheyenne,11/17/21,9,white,Low,19,2,88_Reno,Schupp05,Y,28,V0,
Cheyenne,11/17/21,10,black,High,9,6,88_Reno,Schupp05,Y,43,V0,
Cheyenne,11/10/21,1,black,High,6,5,89_Reno,Symstad1,Y,33,V0,
Cheyenne,11/10/21,1,black,Low,8,3,89_Reno,Symstad1,Y,27,V0,
Cheyenne,11/10/21,1,white,High,7,7,89_Reno,Symstad1,Y,22,V0,
Cheyenne,11/10/21,1,white,Low,7,4,89_Reno,Symstad1,N,,,
Cheyenne,11/10/21,2,black,High,10,4,89_Reno,Symstad1,Y,5,V0,leaf broken
Cheyenne,11/10/21,2,black,Low,20,3,89_Reno,Symstad1,Y,29,V0,
Cheyenne,11/10/21,2,white,High,4,2,89_Reno,Symstad1,Y,13,V0,
Cheyenne,11/10/21,2,white,Low,9,4,89_Reno,Symstad1,N,,,
Cheyenne,11/15/21,3,black,High,6,9,89_Reno,Symstad1,Y,12,V0,
Cheyenne,11/10/21,3,black,Low,10,4,89_Reno,Symstad1,Y,25,V0,
Cheyenne,11/15/21,3,white,High,10,4,89_Reno,Symstad1,Y,18,V0,
Cheyenne,11/10/21,3,white,Low,20,4,89_Reno,Symstad1,Y,9,V0,
Cheyenne,11/15/21,4,black,High,4,10,89_Reno,Symstad1,Y,4,V0,
Cheyenne,11/15/21,4,black,Low,1,5,89_Reno,Symstad1,Y,30,V0,
Cheyenne,11/15/21,4,white,High,1,3,89_Reno,Symstad1,Y,16,V0,
Cheyenne,11/15/21,4,white,Low,18,4,89_Reno,Symstad1,Y,24,V0,
Cheyenne,11/15/21,5,black,High,5,3,89_Reno,Symstad1,Y,34,V0,
Cheyenne,11/15/21,5,black,Low,8,5,89_Reno,Symstad1,Y,38,V1,
Cheyenne,11/15/21,5,white,High,9,7,89_Reno,Symstad1,N,,,
Cheyenne,11/15/21,5,white,Low,6,1,89_Reno,Symstad1,Y,9,V0,
Cheyenne,11/15/21,6,black,High,3,2,89_Reno,Symstad1,Y,36,V0,
Cheyenne,11/15/21,6,black,High,10,5,89_Reno,Symstad1,Y,42,V1,
Cheyenne,11/15/21,6,black,Low,12,5,89_Reno,Symstad1,Y,35,V0,
Cheyenne,11/15/21,6,black,Low,13,4,89_Reno,Symstad1,Y,11,V0,leaf broken
Cheyenne,11/15/21,6,white,High,1,3,89_Reno,Symstad1,Y,25,V0,
Cheyenne,11/15/21,6,white,High,9,3,89_Reno,Symstad1,Y,28,V0,
Cheyenne,11/15/21,6,white,Low,16,5,89_Reno,Symstad1,Y,17,V0,
Cheyenne,11/15/21,6,white,Low,19,5,89_Reno,Symstad1,Y,11,V0,
Cheyenne,11/16/21,7,black,High,2,7,89_Reno,Symstad1,Y,39,V1,
Cheyenne,11/16/21,7,black,Low,10,2,89_Reno,Symstad1,Y,45,V0,
Cheyenne,11/16/21,7,white,High,5,10,89_Reno,Symstad1,Y,22,V0,
Cheyenne,11/17/21,7,white,Low,4,2,89_Reno,Symstad1,Y,24,V0,
Cheyenne,11/17/21,8,black,High,3,3,89_Reno,Symstad1,Y,32,V0,
Cheyenne,11/17/21,8,black,Low,10,2,89_Reno,Symstad1,Y,36,V1,
Cheyenne,11/17/21,8,white,High,4,9,89_Reno,Symstad1,Y,30,V0,
Cheyenne,11/17/21,8,white,Low,16,2,89_Reno,Symstad1,Y,25,V0,
Cheyenne,11/17/21,9,black,High,3,8,89_Reno,Symstad1,Y,28,V1,leaf broken
Cheyenne,11/17/21,9,black,Low,15,4,89_Reno,Symstad1,Y,39,V1,
Cheyenne,11/17/21,9,white,High,10,8,89_Reno,Symstad1,Y,3,V0,
Cheyenne,11/17/21,9,white,Low,4,2,89_Reno,Symstad1,Y,30,V0,
Cheyenne,11/17/21,10,black,High,1,1,89_Reno,Symstad1,Y,38,V0,
Cheyenne,11/17/21,10,black,High,10,3,89_Reno,Symstad1,Y,33,V1,
Cheyenne,11/17/21,10,black,Low,8,4,89_Reno,Symstad1,Y,25,V0,leaf broken
Cheyenne,11/17/21,10,black,Low,12,4,89_Reno,Symstad1,Y,38,V0,
Cheyenne,11/17/21,10,white,High,2,5,89_Reno,Symstad1,Y,28,V0,
Cheyenne,11/17/21,10,white,High,4,9,89_Reno,Symstad1,Y,20,V0,
Cheyenne,11/17/21,10,white,Low,1,3,89_Reno,Symstad1,Y,22,V0,
Cheyenne,11/17/21,10,white,Low,18,2,89_Reno,Symstad1,Y,21,V0,
Cheyenne,11/10/21,1,black,High,3,6,9_Reno,Adler05,Y,24,V0,tip die back
Cheyenne,11/10/21,1,black,Low,20,2,9_Reno,Adler05,Y,22,V0,
Cheyenne,11/10/21,1,white,High,3,10,9_Reno,Adler05,Y,16,V0,
Cheyenne,11/10/21,1,white,Low,14,3,9_Reno,Adler05,Y,18,V0,
Cheyenne,11/10/21,2,black,High,5,1,9_Reno,Adler05,Y,37,V0,
Cheyenne,11/10/21,2,black,Low,19,4,9_Reno,Adler05,Y,33,V0,
Cheyenne,11/10/21,2,white,High,8,10,9_Reno,Adler05,Y,15,V0,
Cheyenne,11/10/21,2,white,Low,14,5,9_Reno,Adler05,Y,9,V0,
Cheyenne,11/15/21,3,black,High,2,9,9_Reno,Adler05,Y,40,V0,
Cheyenne,11/10/21,3,black,Low,8,2,9_Reno,Adler05,Y,33,V0,top of toothpick broken
Cheyenne,11/15/21,3,white,High,7,4,9_Reno,Adler05,Y,19,V0,
Cheyenne,11/10/21,3,white,Low,18,2,9_Reno,Adler05,Y,15,V0,
Cheyenne,11/15/21,4,black,High,6,6,9_Reno,Adler05,Y,27,V0,
Cheyenne,11/15/21,4,black,Low,18,4,9_Reno,Adler05,Y,42,V0,
Cheyenne,11/15/21,4,white,High,4,3,9_Reno,Adler05,Y,21,V0,
Cheyenne,11/15/21,4,white,Low,13,1,9_Reno,Adler05,Y,16,V0,
Cheyenne,11/15/21,5,black,High,7,4,9_Reno,Adler05,Y,46,V1,
Cheyenne,11/15/21,5,black,Low,4,4,9_Reno,Adler05,Y,44,V0,
Cheyenne,11/15/21,5,white,High,1,7,9_Reno,Adler05,Y,21,V0,
Cheyenne,11/15/21,5,white,Low,13,1,9_Reno,Adler05,Y,15,V0,
Cheyenne,11/15/21,6,black,High,10,2,9_Reno,Adler05,Y,47,V1,
Cheyenne,11/15/21,6,black,Low,3,3,9_Reno,Adler05,Y,48,V1,
Cheyenne,11/15/21,6,white,High,2,10,9_Reno,Adler05,Y,16,V0,
Cheyenne,11/15/21,6,white,Low,6,4,9_Reno,Adler05,Y,23,V0,
Cheyenne,11/16/21,7,black,High,4,6,9_Reno,Adler05,Y,40,V0,
Cheyenne,11/16/21,7,black,Low,5,2,9_Reno,Adler05,Y,23,V0,leaf broken
Cheyenne,11/16/21,7,white,High,1,5,9_Reno,Adler05,Y,26,V0,
Cheyenne,11/17/21,7,white,Low,18,1,9_Reno,Adler05,Y,29,V0,
Cheyenne,11/17/21,8,black,High,4,9,9_Reno,Adler05,Y,31,V0,
Cheyenne,11/17/21,8,black,Low,8,5,9_Reno,Adler05,Y,42,V1,
Cheyenne,11/17/21,8,white,High,7,9,9_Reno,Adler05,N,,,
Cheyenne,11/17/21,8,white,Low,2,5,9_Reno,Adler05,Y,21,V0,
Cheyenne,11/17/21,9,black,High,7,1,9_Reno,Adler05,Y,54,V1,
Cheyenne,11/17/21,9,black,High,8,1,9_Reno,Adler05,Y,49,V0,
Cheyenne,11/17/21,9,black,Low,12,5,9_Reno,Adler05,Y,40,V1,
Cheyenne,11/17/21,9,black,Low,17,4,9_Reno,Adler05,Y,42,V1,
Cheyenne,11/17/21,9,white,High,1,9,9_Reno,Adler05,Y,24,V0,
Cheyenne,11/17/21,9,white,High,5,8,9_Reno,Adler05,Y,24,V0,
Cheyenne,11/17/21,9,white,Low,10,5,9_Reno,Adler05,Y,24,V0,
Cheyenne,11/17/21,9,white,Low,14,2,9_Reno,Adler05,Y,16,V0,
Cheyenne,11/17/21,10,black,High,8,2,9_Reno,Adler05,Y,47,V1,
Cheyenne,11/17/21,10,black,High,8,4,9_Reno,Adler05,Y,37,V1,leaf broken
Cheyenne,11/17/21,10,black,Low,1,4,9_Reno,Adler05,Y,40,V0,
Cheyenne,11/17/21,10,black,Low,6,1,9_Reno,Adler05,Y,35,V1,leaf broken
Cheyenne,11/17/21,10,white,High,9,2,9_Reno,Adler05,Y,25,V0,
Cheyenne,11/17/21,10,white,High,9,8,9_Reno,Adler05,Y,31,V0,
Cheyenne,11/17/21,10,white,Low,11,2,9_Reno,Adler05,Y,28,V0,
Cheyenne,11/17/21,10,white,Low,18,3,9_Reno,Adler05,Y,25,V0,
Cheyenne,11/10/21,1,black,High,8,3,90_Reno,Symstad2,Y,44,V0,
Cheyenne,11/10/21,1,black,Low,11,4,90_Reno,Symstad2,Y,30,V0,
Cheyenne,11/10/21,1,white,High,8,3,90_Reno,Symstad2,N,,,
Cheyenne,11/10/21,1,white,Low,1,2,90_Reno,Symstad2,Y,16,V0,
Cheyenne,11/10/21,2,black,High,4,3,90_Reno,Symstad2,Y,13,V0,leaf broken
Cheyenne,11/10/21,2,black,Low,9,2,90_Reno,Symstad2,Y,22,V0,
Cheyenne,11/10/21,2,white,High,1,1,90_Reno,Symstad2,Y,13,V0,
Cheyenne,11/10/21,2,white,Low,20,4,90_Reno,Symstad2,Y,17,V0,
Cheyenne,11/15/21,3,black,High,7,5,90_Reno,Symstad2,Y,23,V0,
Cheyenne,11/10/21,3,black,Low,5,2,90_Reno,Symstad2,Y,38,V0,
Cheyenne,11/15/21,3,white,High,9,8,90_Reno,Symstad2,Y,22,V0,
Cheyenne,11/10/21,3,white,Low,2,5,90_Reno,Symstad2,N,,,
Cheyenne,11/15/21,4,black,High,10,7,90_Reno,Symstad2,Y,44,V1,
Cheyenne,11/15/21,4,black,Low,18,1,90_Reno,Symstad2,Y,44,V1,
Cheyenne,11/15/21,4,white,High,2,8,90_Reno,Symstad2,Y,20,V0,
Cheyenne,11/15/21,4,white,Low,6,2,90_Reno,Symstad2,Y,17,V0,
Cheyenne,11/15/21,5,black,High,2,10,90_Reno,Symstad2,Y,43,V1,
Cheyenne,11/15/21,5,black,Low,15,2,90_Reno,Symstad2,Y,15,V1,leaf broken
Cheyenne,11/15/21,5,white,High,4,4,90_Reno,Symstad2,Y,9,V0,
Cheyenne,11/15/21,5,white,Low,8,5,90_Reno,Symstad2,Y,15,V0,
Cheyenne,11/15/21,6,black,High,4,8,90_Reno,Symstad2,Y,38,V1,
Cheyenne,11/15/21,6,black,High,4,10,90_Reno,Symstad2,Y,46,V1,
Cheyenne,11/15/21,6,black,Low,9,3,90_Reno,Symstad2,Y,41,V0,
Cheyenne,11/15/21,6,black,Low,15,2,90_Reno,Symstad2,Y,5,V1,
Cheyenne,11/15/21,6,white,High,9,1,90_Reno,Symstad2,Y,27,V0,
Cheyenne,11/15/21,6,white,High,9,10,90_Reno,Symstad2,Y,21,V0,
Cheyenne,11/15/21,6,white,Low,1,3,90_Reno,Symstad2,Y,22,V0,
Cheyenne,11/15/21,6,white,Low,8,2,90_Reno,Symstad2,Y,9,V0,
Cheyenne,11/16/21,7,black,High,6,9,90_Reno,Symstad2,Y,30,V1,"toothpick unanchored, could be replaced"
Cheyenne,11/16/21,7,black,High,8,6,90_Reno,Symstad2,Y,35,V0,
Cheyenne,11/16/21,7,black,Low,1,2,90_Reno,Symstad2,Y,45,V1,
Cheyenne,11/16/21,7,black,Low,1,3,90_Reno,Symstad2,Y,25,V0,
Cheyenne,11/16/21,7,white,High,3,3,90_Reno,Symstad2,Y,34,V0,
Cheyenne,11/16/21,7,white,High,10,1,90_Reno,Symstad2,Y,29,V0,
Cheyenne,11/17/21,7,white,Low,10,4,90_Reno,Symstad2,Y,29,V0,
Cheyenne,11/17/21,7,white,Low,20,5,90_Reno,Symstad2,Y,26,V0,
Cheyenne,11/17/21,8,black,High,6,6,90_Reno,Symstad2,Y,24,V0,
Cheyenne,11/17/21,8,black,Low,16,2,90_Reno,Symstad2,Y,17,V0,
Cheyenne,11/17/21,8,white,High,9,7,90_Reno,Symstad2,Y,33,V0,
Cheyenne,11/17/21,8,white,Low,20,4,90_Reno,Symstad2,Y,28,V0,
Cheyenne,11/17/21,9,black,High,5,3,90_Reno,Symstad2,Y,49,V1,
Cheyenne,11/17/21,9,black,Low,20,4,90_Reno,Symstad2,Y,21,V0,
Cheyenne,11/17/21,9,white,High,6,10,90_Reno,Symstad2,Y,14,V0,
Cheyenne,11/17/21,9,white,Low,2,4,90_Reno,Symstad2,Y,7,V0,
Cheyenne,11/17/21,10,black,High,7,8,90_Reno,Symstad2,Y,20,V1,leaf broken
Cheyenne,11/17/21,10,black,Low,5,4,90_Reno,Symstad2,Y,37,V1,
Cheyenne,11/17/21,10,white,High,7,4,90_Reno,Symstad2,Y,28,V0,
Cheyenne,11/17/21,10,white,Low,13,1,90_Reno,Symstad2,Y,3,V0,
Cheyenne,11/10/21,1,black,High,4,1,91_Reno,Symstad3,Y,32,V0,
Cheyenne,11/10/21,1,black,Low,20,1,91_Reno,Symstad3,Y,42,V0,
Cheyenne,11/10/21,1,white,High,9,1,91_Reno,Symstad3,Y,25,V0,
Cheyenne,11/10/21,1,white,Low,5,4,91_Reno,Symstad3,Y,11,V0,
Cheyenne,11/10/21,2,black,High,9,5,91_Reno,Symstad3,Y,18,V0,
Cheyenne,11/10/21,2,black,Low,7,2,91_Reno,Symstad3,Y,30,V0,
Cheyenne,11/10/21,2,white,High,7,2,91_Reno,Symstad3,Y,21,V0,
Cheyenne,11/10/21,2,white,Low,11,3,91_Reno,Symstad3,Y,10,V0,
Cheyenne,11/15/21,3,black,High,2,3,91_Reno,Symstad3,Y,26,V0,
Cheyenne,11/10/21,3,black,Low,11,4,91_Reno,Symstad3,Y,28,V0,
Cheyenne,11/15/21,3,white,High,10,1,91_Reno,Symstad3,Y,31,V0,
Cheyenne,11/10/21,3,white,Low,17,4,91_Reno,Symstad3,Y,18,V0,
Cheyenne,11/15/21,4,black,High,8,4,91_Reno,Symstad3,Y,50,V1,
Cheyenne,11/15/21,4,black,Low,7,3,91_Reno,Symstad3,Y,41,V1,
Cheyenne,11/15/21,4,white,High,9,1,91_Reno,Symstad3,Y,14,V0,
Cheyenne,11/15/21,4,white,Low,20,1,91_Reno,Symstad3,Y,19,V0,
Cheyenne,11/15/21,5,black,High,1,4,91_Reno,Symstad3,Y,45,V1,
Cheyenne,11/15/21,5,black,Low,13,2,91_Reno,Symstad3,Y,50,V1,
Cheyenne,11/15/21,5,white,High,6,3,91_Reno,Symstad3,Y,25,V0,
Cheyenne,11/15/21,5,white,Low,4,3,91_Reno,Symstad3,Y,15,V0,
Cheyenne,11/15/21,6,black,High,4,2,91_Reno,Symstad3,Y,48,V1,
