block,plot,x,y,harvest_date,density,albedo,live_harvest,v_harvest,harvest,tillers,biomass_whole,inflor_mass,note_standard_harvest,plantID,site,year,genotype,jday,live,v,herbivory,frost_heave,notes,mean_flower
5,1,5,2,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1293,CH,2023,82,159.75,N,NA,NA,NA,D,159.75
8,3,1,9,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2465,CH,2023,82,159.75,Y,V1,NA,NA,D,159.75
4,4,13,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1229,CH,2023,82,159.75,Y,V3,NA,NA,D,159.75
5,2,15,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1391,CH,2023,82,159.75,Y,V2,NA,NA,D,159.75
9,4,6,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2822,CH,2023,82,159.75,N,NA,NA,NA,NA,159.75
1,1,3,2,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_11,CH,2023,82,159.75,Y,V2,NA,NA,D,159.75
8,4,7,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2487,CH,2023,82,159.75,Y,V1,NA,NA,D,159.75
1,4,1,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_241,CH,2023,82,159.75,N,NA,NA,NA,NA,159.75
9,1,2,5,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2594,CH,2023,82,159.75,N,NA,NA,NA,D,159.75
3,3,3,9,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_867,CH,2023,82,159.75,Y,V0,NA,NA,D,159.75
7,4,15,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2223,CH,2023,82,159.75,N,NA,NA,NA,FH,159.75
3,2,3,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_755,CH,2023,82,159.75,Y,V3,NA,NA,D,159.75
8,1,2,10,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2314,CH,2023,82,159.75,Y,V3,NA,NA,E,159.75
5,2,10,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1434,CH,2023,82,159.75,Y,V2,NA,NA,D,159.75
2,3,4,6,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_524,CH,2023,82,159.75,Y,V2,NA,NA,D,159.75
6,3,6,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1766,CH,2023,82,159.75,Y,V1,NA,NA,D,159.75
10,4,13,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_3165,CH,2023,82,159.75,N,NA,NA,NA,D,159.75
1,4,3,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_243,CH,2023,82,159.75,Y,V2,NA,NA,D,159.75
3,1,7,5,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_679,CH,2023,82,159.75,Y,V2,NA,NA,E,159.75
1,3,6,2,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_174,CH,2023,82,159.75,Y,V1,NA,NA,D,159.75
8,2,13,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2397,CH,2023,82,159.75,Y,V3+,NA,NA,"D, FH",159.75
9,3,1,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2721,CH,2023,82,159.75,N,NA,NA,NA,D,159.75
5,3,1,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1457,CH,2023,82,159.75,N,NA,NA,NA,D,159.75
6,1,2,6,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1642,CH,2023,82,159.75,Y,V1,NA,NA,D,159.75
6,4,5,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1877,CH,2023,82,159.75,Y,V2,NA,NA,D,159.75
2,2,9,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_441,CH,2023,82,159.75,Y,V2,NA,NA,D,159.75
4,2,16,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1056,CH,2023,82,159.75,N,NA,NA,NA,D,159.75
5,4,15,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1551,CH,2023,82,159.75,N,NA,NA,NA,D,159.75
7,1,4,6,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1964,CH,2023,82,159.75,Y,V1,NA,NA,"D, FH",159.75
7,3,7,5,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2119,CH,2023,82,159.75,Y,V1,NA,NA,D,159.75
4,1,6,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1030,CH,2023,83,152,Y,V3,NA,NA,E,152
3,1,4,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_692,CH,2023,83,152,Y,V3,NA,NA,"E, FH",152
10,3,8,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_3048,CH,2023,83,152,Y,V2,NA,NA,D,152
7,3,8,7,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2136,CH,2023,83,152,Y,V2,NA,NA,D,152
3,4,3,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_883,CH,2023,83,152,Y,V2,NA,NA,E,152
3,2,16,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_768,CH,2023,83,152,Y,V3+,NA,NA,D,152
4,3,1,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1137,CH,2023,83,152,N,NA,NA,NA,D,152
8,4,11,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2491,CH,2023,83,152,Y,V1,NA,NA,D,152
6,1,1,3,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1617,CH,2023,83,152,N,NA,NA,NA,"D, FH",152
5,2,14,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1374,CH,2023,83,152,N,NA,NA,NA,D,152
7,4,14,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2206,CH,2023,83,152,Y,V2,NA,NA,"D, FH",152
9,3,5,9,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2789,CH,2023,83,152,N,NA,NA,NA,NA,152
9,2,10,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2650,CH,2023,83,152,N,NA,NA,NA,D,152
8,2,11,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2331,CH,2023,83,152,Y,V2,NA,NA,D,152
1,2,4,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_84,CH,2023,83,152,N,NA,NA,NA,D,152
2,1,5,6,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_365,CH,2023,83,152,Y,V1,NA,NA,E,152
1,4,10,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_266,CH,2023,83,152,N,NA,NA,NA,D,152
2,4,9,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_617,CH,2023,83,152,Y,V3,NA,NA,D,152
3,3,4,6,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_844,CH,2023,83,152,Y,V2,NA,NA,E,152
4,2,8,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1112,CH,2023,83,152,Y,NA,NA,NA,NA,152
10,2,1,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_3025,CH,2023,83,152,N,NA,NA,NA,D,152
9,1,3,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2627,CH,2023,83,152,N,NA,NA,NA,D,152
6,3,8,6,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1808,CH,2023,83,152,Y,V2,NA,NA,D,152
6,2,11,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1739,CH,2023,83,152,Y,V2,NA,NA,D,152
2,3,4,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_500,CH,2023,83,152,Y,V3,NA,NA,E,152
9,4,16,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2848,CH,2023,83,152,Y,V3,NA,NA,D,152
1,4,1,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_273,CH,2023,83,152,Y,V3,NA,NA,D,152
5,1,4,4,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1308,CH,2023,83,152,N,NA,NA,NA,NA,152
10,1,5,2,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2893,CH,2023,83,152,N,NA,NA,NA,D,152
5,3,4,9,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1508,CH,2023,83,152,N,NA,NA,NA,D,152
4,4,12,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1276,CH,2023,83,152,Y,V2,NA,NA,"E, FH",152
1,3,2,4,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_186,CH,2023,83,152,Y,V2,NA,NA,E,152
6,4,10,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1866,CH,2023,83,152,N,NA,NA,NA,D,152
10,4,8,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_3160,CH,2023,83,152,Y,V2,NA,NA,D,152
2,2,3,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_451,CH,2023,83,152,Y,V3+,NA,NA,D,152
1,2,13,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_125,CH,2023,84,161,Y,V2,NA,NA,D,161
1,4,7,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_279,CH,2023,84,161,Y,V3+,NA,NA,D,161
6,4,12,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1916,CH,2023,84,161,Y,V2,NA,NA,D,161
8,2,3,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2371,CH,2023,84,161,Y,V3,NA,NA,"D, FH",161
9,3,2,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2722,CH,2023,84,161,N,NA,NA,NA,D,161
6,1,3,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1651,CH,2023,84,161,Y,V2,NA,NA,D,161
7,4,7,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2231,CH,2023,84,161,Y,V2,NA,NA,D,161
3,2,1,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_721,CH,2023,84,161,N,NA,NA,NA,D,161
10,2,6,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_3014,CH,2023,84,161,N,NA,NA,NA,FH,161
8,4,9,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2521,CH,2023,84,161,N,NA,NA,NA,D,161
9,1,8,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2632,CH,2023,84,161,N,NA,NA,NA,D,161
9,2,4,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2676,CH,2023,84,161,N,NA,NA,NA,NA,161
3,3,1,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_801,CH,2023,84,161,Y,V3+,NA,NA,"D, FH",161
5,4,6,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1542,CH,2023,84,161,Y,V3,NA,NA,D,161
4,2,3,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1059,CH,2023,84,161,Y,V3,NA,NA,D,161
7,2,14,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2046,CH,2023,84,161,Y,V3+,NA,NA,D,161
4,4,6,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1254,CH,2023,84,161,Y,V2,NA,NA,D,161
10,3,1,6,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_3081,CH,2023,84,161,N,NA,NA,NA,D,161
3,1,3,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_707,CH,2023,84,161,N,NA,NA,NA,"D, FH",161
4,1,3,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1027,CH,2023,84,161,Y,V2,NA,NA,D,161
2,1,7,10,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_399,CH,2023,84,161,Y,V2,NA,NA,D,161
6,2,9,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1737,CH,2023,84,161,Y,V2,NA,NA,D,161
5,2,14,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1422,CH,2023,84,161,N,NA,NA,NA,D,161
1,4,7,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_247,CH,2023,84,161,Y,V1,NA,NA,D,161
5,1,1,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1345,CH,2023,84,161,N,NA,NA,NA,D,161
2,2,9,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_473,CH,2023,84,161,Y,V3+,NA,NA,D,161
4,3,3,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1139,CH,2023,84,161,N,NA,NA,NA,D,161
3,4,5,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_901,CH,2023,84,161,Y,V2,NA,NA,D,161
8,4,10,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2522,CH,2023,84,161,Y,V3,NA,NA,"D, FH",161
5,3,2,6,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1482,CH,2023,84,161,N,NA,NA,NA,D,161
7,3,7,4,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2111,CH,2023,84,161,Y,V2,NA,NA,E,161
9,4,14,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2814,CH,2023,84,161,Y,V3+,NA,NA,E,161
8,1,8,5,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2280,CH,2023,84,161,Y,V3,NA,NA,D,161
4,1,4,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1012,CH,2023,86,156,N,NA,NA,NA,NA,156
2,2,12,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_460,CH,2023,86,156,Y,V1,NA,NA,D,156
2,3,3,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_483,CH,2023,86,156,Y,V1,NA,NA,D,156
5,3,7,5,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1479,CH,2023,86,156,Y,V0,NA,NA,E,156
10,2,4,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2980,CH,2023,86,156,Y,V2,NA,NA,D,156
7,2,7,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2007,CH,2023,86,156,N,NA,NA,NA,D,156
2,1,6,5,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_358,CH,2023,86,156,Y,V2,NA,NA,D,156
5,4,6,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1526,CH,2023,86,156,Y,V1,NA,NA,E,156
1,1,2,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_66,CH,2023,86,156,Y,V2,NA,NA,D,156
7,3,4,9,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2148,CH,2023,86,156,Y,V3,NA,NA,E,156
6,4,16,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1856,CH,2023,86,156,N,NA,NA,NA,D,156
4,2,1,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1089,CH,2023,86,156,N,NA,NA,NA,D,156
1,2,1,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_113,CH,2023,86,156,N,NA,NA,NA,NA,156
1,3,4,10,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_236,CH,2023,86,156,Y,V3+,NA,NA,D,156
7,4,6,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2166,CH,2023,86,156,N,NA,NA,NA,NA,156
8,1,1,6,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2281,CH,2023,86,156,N,NA,NA,NA,NA,156
10,1,4,1,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2884,CH,2023,86,156,Y,V0,NA,NA,E,156
9,3,8,2,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2736,CH,2023,87,161.8,N,NA,NA,NA,NA,161.8
3,2,7,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_727,CH,2023,87,161.8,Y,V3,NA,NA,E,161.8
10,4,8,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_3144,CH,2023,87,161.8,Y,V2,NA,NA,D,161.8
7,3,4,4,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2108,CH,2023,87,161.8,Y,V2,NA,NA,E,161.8
4,4,14,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1278,CH,2023,87,161.8,Y,V0,NA,NA,E,161.8
4,1,4,2,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_972,CH,2023,87,161.8,Y,V2,NA,NA,D,161.8
4,3,6,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1126,CH,2023,87,161.8,Y,V2,NA,NA,D,161.8
8,2,5,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2373,CH,2023,87,161.8,Y,V2,NA,NA,D,161.8
9,2,4,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2644,CH,2023,87,161.8,Y,V3,NA,NA,D,161.8
3,3,6,7,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_854,CH,2023,87,161.8,N,NA,NA,NA,NA,161.8
5,1,2,3,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1298,CH,2023,87,161.8,N,NA,NA,NA,D,161.8
9,2,16,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2672,CH,2023,87,161.8,N,NA,NA,NA,NA,161.8
10,2,16,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_3008,CH,2023,87,161.8,Y,V2,NA,NA,D,161.8
8,1,5,1,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2245,CH,2023,87,161.8,Y,V2,NA,NA,D,161.8
4,2,9,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1065,CH,2023,87,161.8,N,NA,NA,NA,NA,161.8
7,2,5,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2037,CH,2023,87,161.8,Y,V3+,NA,NA,E,161.8
2,1,2,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_370,CH,2023,87,161.8,N,NA,NA,NA,NA,161.8
2,4,10,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_634,CH,2023,87,161.8,N,NA,NA,NA,NA,161.8
1,1,3,5,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_35,CH,2023,87,161.8,Y,V1,NA,NA,D,161.8
2,2,8,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_456,CH,2023,87,161.8,Y,V1,NA,NA,D,161.8
5,3,8,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1464,CH,2023,87,161.8,N,NA,NA,NA,D,161.8
10,1,7,4,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2911,CH,2023,87,161.8,N,NA,NA,NA,D,161.8
8,4,10,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2490,CH,2023,87,161.8,Y,V2,NA,NA,"E, FH",161.8
3,3,8,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_824,CH,2023,87,161.8,Y,V2,NA,NA,"D, FH",161.8
2,3,4,2,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_492,CH,2023,87,161.8,Y,V2,NA,NA,D,161.8
7,4,10,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2234,CH,2023,87,161.8,Y,V3+,NA,NA,"D, FH",161.8
9,1,1,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2625,CH,2023,87,161.8,N,NA,NA,NA,D,161.8
5,4,11,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1547,CH,2023,87,161.8,Y,V3,NA,NA,D,161.8
5,2,10,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1370,CH,2023,87,161.8,Y,V2,NA,NA,D,161.8
9,4,14,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2862,CH,2023,87,161.8,Y,V3+,NA,NA,D,161.8
3,1,5,10,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_717,CH,2023,87,161.8,Y,V2,NA,NA,E,161.8
1,2,11,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_139,CH,2023,87,161.8,Y,V2,NA,NA,D,161.8
1,3,3,5,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_195,CH,2023,88,153.66666666666666,Y,V1,NA,NA,D,153.66666666666666
8,3,7,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2407,CH,2023,88,153.66666666666666,Y,V3,NA,NA,D,153.66666666666666
4,2,10,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1114,CH,2023,88,153.66666666666666,Y,NA,NA,NA,NA,153.66666666666666
2,3,8,6,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_528,CH,2023,88,153.66666666666666,Y,V1,NA,NA,D,153.66666666666666
6,2,5,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1717,CH,2023,88,153.66666666666666,N,NA,NA,NA,D,153.66666666666666
9,1,6,1,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2566,CH,2023,88,153.66666666666666,Y,V2,NA,NA,D,153.66666666666666
3,4,13,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_925,CH,2023,88,153.66666666666666,Y,V3,NA,NA,E,153.66666666666666
4,3,5,10,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1197,CH,2023,88,153.66666666666666,Y,V2,NA,NA,D,153.66666666666666
6,4,13,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1885,CH,2023,88,153.66666666666666,Y,V1,NA,NA,E,153.66666666666666
3,1,7,6,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_687,CH,2023,88,153.66666666666666,Y,V1,NA,NA,E,153.66666666666666
2,1,5,3,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_341,CH,2023,88,153.66666666666666,N,NA,NA,NA,D,153.66666666666666
9,4,9,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2857,CH,2023,88,153.66666666666666,N,NA,NA,NA,D,153.66666666666666
9,2,8,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2664,CH,2023,88,153.66666666666666,Y,V2,NA,NA,D,153.66666666666666
4,2,5,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1045,CH,2023,88,153.66666666666666,Y,V3,NA,NA,D,153.66666666666666
3,3,3,5,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_835,CH,2023,88,153.66666666666666,N,NA,NA,NA,D,153.66666666666666
1,2,4,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_148,CH,2023,88,153.66666666666666,N,NA,NA,NA,D,153.66666666666666
10,1,2,10,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2954,CH,2023,88,153.66666666666666,Y,V2,NA,NA,D,153.66666666666666
1,1,8,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_72,CH,2023,88,153.66666666666666,Y,V0,NA,NA,D,153.66666666666666
10,2,16,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2976,CH,2023,88,153.66666666666666,Y,NA,NA,NA,NA,153.66666666666666
3,1,2,8,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_698,CH,2023,88,153.66666666666666,Y,V2,NA,NA,D,153.66666666666666
2,2,8,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_440,CH,2023,88,153.66666666666666,Y,V2,NA,NA,D,153.66666666666666
7,2,9,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2009,CH,2023,88,153.66666666666666,N,NA,NA,NA,D,153.66666666666666
3,4,2,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_946,CH,2023,88,153.66666666666666,N,NA,NA,NA,NA,153.66666666666666
10,4,4,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_3172,CH,2023,88,153.66666666666666,Y,V0,NA,NA,E,153.66666666666666
9,2,5,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2677,CH,2023,88,153.66666666666666,N,NA,NA,NA,D,153.66666666666666
4,2,1,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1073,CH,2023,88,153.66666666666666,N,NA,NA,NA,NA,153.66666666666666
6,1,2,10,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1674,CH,2023,88,153.66666666666666,Y,V2,NA,NA,E,153.66666666666666
4,1,6,1,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_966,CH,2023,88,153.66666666666666,N,NA,NA,NA,D,153.66666666666666
9,3,8,9,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2792,CH,2023,88,153.66666666666666,Y,V2,NA,NA,D,153.66666666666666
5,3,6,10,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1518,CH,2023,88,153.66666666666666,N,NA,NA,NA,D,153.66666666666666
5,1,2,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1346,CH,2023,88,153.66666666666666,N,NA,NA,NA,D,153.66666666666666
3,2,16,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_736,CH,2023,88,153.66666666666666,N,NA,NA,NA,NA,153.66666666666666
4,4,16,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1280,CH,2023,88,153.66666666666666,N,NA,NA,NA,D,153.66666666666666
5,4,12,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1564,CH,2023,88,153.66666666666666,Y,V1,NA,NA,E,153.66666666666666
2,4,1,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_593,CH,2023,88,153.66666666666666,N,NA,NA,NA,NA,153.66666666666666
5,2,12,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1436,CH,2023,88,153.66666666666666,Y,V3+,NA,NA,D,153.66666666666666
7,3,8,9,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2152,CH,2023,88,153.66666666666666,Y,V1,NA,NA,E,153.66666666666666
1,4,5,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_245,CH,2023,88,153.66666666666666,Y,V0,NA,NA,E,153.66666666666666
7,4,7,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2183,CH,2023,88,153.66666666666666,N,NA,NA,NA,FH,153.66666666666666
8,2,9,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2377,CH,2023,88,153.66666666666666,Y,V2,NA,NA,D,153.66666666666666
5,2,4,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1396,CH,2023,89,166.16666666666666,Y,V2,NA,NA,E,166.16666666666666
3,1,7,3,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_663,CH,2023,89,166.16666666666666,N,NA,NA,NA,NA,166.16666666666666
3,4,9,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_937,CH,2023,89,166.16666666666666,Y,V2,NA,NA,D,166.16666666666666
