"plantID","jday","live","v","length_mm","herbivory","frost_heave","notes"
"SS2023_86",144,"N",NA,NA,"","",""
"SS2023_86",156,"N",NA,NA,"","",""
"SS2023_860",-68,"N",NA,NA,"","",""
"SS2023_860",115,"N",NA,NA,"","",""
"SS2023_860",129,"N",NA,NA,"","",""
"SS2023_860",144,"N",NA,NA,"","",""
"SS2023_860",156,"N",NA,NA,"","",""
"SS2023_861",-68,"N",NA,NA,"","",""
"SS2023_861",115,"Y","V0",NA,"","",""
"SS2023_861",129,"Y","V0",NA,"","",""
"SS2023_861",144,"N","V0",NA,"","",""
"SS2023_861",156,"N",NA,NA,"","",""
"SS2023_862",-68,"N",NA,NA,"","",""
"SS2023_862",115,"N",NA,NA,"","",""
"SS2023_862",129,"N",NA,NA,"","",""
"SS2023_862",144,"N",NA,NA,"","",""
"SS2023_862",156,"N",NA,NA,"","",""
"SS2023_863",-68,"N",NA,NA,"","",""
"SS2023_863",115,"N",NA,NA,"","",""
"SS2023_863",129,"N",NA,NA,"","",""
"SS2023_863",144,"N",NA,NA,"","",""
"SS2023_863",156,"N",NA,NA,"","",""
"SS2023_864",-68,"N",NA,NA,"","",""
"SS2023_864",115,"N",NA,NA,"","",""
"SS2023_864",129,"N",NA,NA,"","",""
"SS2023_864",144,"N",NA,NA,"","",""
"SS2023_864",156,"N",NA,NA,"","",""
"SS2023_865",-68,"N",NA,NA,"","",""
"SS2023_865",115,"N",NA,NA,"","",""
"SS2023_865",129,"N",NA,NA,"","",""
"SS2023_865",144,"N",NA,NA,"","",""
"SS2023_865",156,"N",NA,NA,"","",""
"SS2023_866",-68,"N",NA,NA,"","",""
"SS2023_866",115,"N",NA,NA,"","",""
"SS2023_866",129,"N",NA,NA,"","",""
"SS2023_866",144,"N",NA,NA,"","",""
"SS2023_866",156,"N",NA,NA,"","",""
"SS2023_867",-68,"N",NA,NA,"","",""
"SS2023_867",115,"N",NA,NA,"","",""
"SS2023_867",129,"N",NA,NA,"","",""
"SS2023_867",144,"N",NA,NA,"","",""
"SS2023_867",156,"N",NA,NA,"","",""
"SS2023_868",-68,"N",NA,NA,"","",""
"SS2023_868",115,"N",NA,NA,"","",""
"SS2023_868",129,"N",NA,NA,"","",""
"SS2023_868",144,"N",NA,NA,"","",""
"SS2023_868",156,"N",NA,NA,"","",""
"SS2023_869",-68,"N",NA,NA,"","",""
"SS2023_869",115,"N",NA,NA,"","",""
"SS2023_869",129,"N",NA,NA,"","",""
"SS2023_869",144,"N",NA,NA,"","",""
"SS2023_869",156,"N",NA,NA,"","",""
"SS2023_87",-68,"N",NA,NA,"","",""
"SS2023_87",114,"N",NA,NA,"","",""
"SS2023_87",129,"N",NA,NA,"","",""
"SS2023_87",144,"N",NA,NA,"","",""
"SS2023_87",156,"N",NA,NA,"","",""
"SS2023_870",-68,"N",NA,NA,"","",""
"SS2023_870",115,"N",NA,NA,"","",""
"SS2023_870",129,"N",NA,NA,"","",""
"SS2023_870",144,"N",NA,NA,"","",""
"SS2023_870",156,"N",NA,NA,"","",""
"SS2023_871",-68,"N",NA,NA,"","",""
"SS2023_871",115,"N",NA,NA,"","",""
"SS2023_871",129,"N",NA,NA,"","",""
"SS2023_871",144,"N",NA,NA,"","",""
"SS2023_871",156,"N",NA,NA,"","",""
"SS2023_872",-68,"N",NA,NA,"","",""
"SS2023_872",115,"N",NA,NA,"","",""
"SS2023_872",129,"N",NA,NA,"","",""
"SS2023_872",144,"N",NA,NA,"","",""
"SS2023_872",156,"N",NA,NA,"","",""
"SS2023_873",-68,"N",NA,NA,"","",""
"SS2023_873",115,"N",NA,NA,"","",""
"SS2023_873",129,"N",NA,NA,"","",""
"SS2023_873",144,"N",NA,NA,"","",""
"SS2023_873",156,"N",NA,NA,"","",""
"SS2023_874",-68,"N",NA,NA,"","",""
"SS2023_874",115,"Y","V0",NA,"","",""
"SS2023_874",129,"Y","V2",NA,"","",""
"SS2023_874",144,"Y","V3+",NA,"","",""
"SS2023_874",156,"Y","FG",NA,"","",""
"SS2023_875",-68,"N",NA,NA,"","",""
"SS2023_875",115,"N",NA,NA,"","",""
"SS2023_875",129,"N",NA,NA,"","",""
"SS2023_875",144,"N",NA,NA,"","",""
"SS2023_875",156,"N",NA,NA,"","",""
"SS2023_876",-68,"N",NA,NA,"","",""
"SS2023_876",115,"N",NA,NA,"","",""
"SS2023_876",129,"N",NA,NA,"","",""
"SS2023_876",144,"N",NA,NA,"","",""
"SS2023_876",156,"N",NA,NA,"","",""
"SS2023_877",-68,"N",NA,NA,"","",""
"SS2023_877",115,"N",NA,NA,"","",""
"SS2023_877",129,"N",NA,NA,"","",""
"SS2023_877",144,"N",NA,NA,"","",""
"SS2023_877",156,"N",NA,NA,"","",""
"SS2023_878",-68,"N",NA,NA,"","",""
"SS2023_878",115,"N",NA,NA,"","",""
"SS2023_878",129,"N",NA,NA,"","",""
"SS2023_878",144,"N",NA,NA,"","",""
"SS2023_878",156,"N",NA,NA,"","",""
"SS2023_879",-68,"N",NA,NA,"","",""
"SS2023_879",115,"N",NA,NA,"","",""
"SS2023_879",129,"N",NA,NA,"","",""
"SS2023_879",144,"N",NA,NA,"","",""
"SS2023_879",156,"N",NA,NA,"","",""
"SS2023_88",-68,"Y","V1",43,"","",""
"SS2023_88",114,"N","V1",NA,"","",""
"SS2023_88",129,"N",NA,NA,"","",""
"SS2023_88",144,"N",NA,NA,"","",""
"SS2023_88",156,"N",NA,NA,"","",""
"SS2023_880",-68,"N",NA,NA,"","",""
"SS2023_880",115,"N",NA,NA,"","",""
"SS2023_880",129,"N",NA,NA,"","",""
"SS2023_880",144,"N",NA,NA,"","",""
"SS2023_880",156,"N",NA,NA,"","",""
"SS2023_881",-68,"Y","V1",15,"","",""
"SS2023_881",115,"Y","V1",NA,"","","DYING"
"SS2023_881",129,"N","V1",NA,"","",""
"SS2023_881",144,"N",NA,NA,"","",""
"SS2023_881",156,"N",NA,NA,"","",""
"SS2023_882",-68,"Y","V1",42,"","",""
"SS2023_882",115,"N","V1",NA,"","Y",""
"SS2023_882",129,"N","V1",NA,"","",""
"SS2023_882",144,"N",NA,NA,"","",""
"SS2023_882",156,"N",NA,NA,"","",""
"SS2023_883",-68,"Y","V1",35,"","",""
"SS2023_883",115,"Y","V2",NA,"","Y",""
"SS2023_883",129,"Y","V3+",NA,"","",""
"SS2023_883",144,"Y","V3+",NA,"","",""
"SS2023_883",156,"Y","FG",NA,"","",""
"SS2023_884",-68,"Y","V0",1,"","",""
"SS2023_884",115,"N",NA,NA,"","Y",""
"SS2023_884",129,"N",NA,NA,"","",""
"SS2023_884",144,"N",NA,NA,"","",""
"SS2023_884",156,"N",NA,NA,"","",""
"SS2023_885",-68,"N",NA,NA,"","",""
"SS2023_885",115,"N",NA,NA,"","Y",""
"SS2023_885",129,"N",NA,NA,"","",""
"SS2023_885",144,"N",NA,NA,"","",""
"SS2023_885",156,"N",NA,NA,"","",""
"SS2023_886",-68,"Y","V0",25,"","",""
"SS2023_886",115,"Y","V0",NA,"","",""
"SS2023_886",129,"N","V0",NA,"","",""
"SS2023_886",144,"N",NA,NA,"","",""
"SS2023_886",156,"N",NA,NA,"","",""
"SS2023_887",-68,"Y","V2",52,"","",""
"SS2023_887",115,"Y","V1",NA,"","Y",""
"SS2023_887",129,"N","V1",NA,"","",""
"SS2023_887",144,"N",NA,NA,"","",""
"SS2023_887",156,"N",NA,NA,"","",""
"SS2023_888",-68,"Y","V0",8,"","",""
"SS2023_888",115,"N",NA,NA,"","",""
"SS2023_888",129,"N",NA,NA,"","",""
"SS2023_888",144,"N",NA,NA,"","",""
"SS2023_888",156,"N",NA,NA,"","",""
"SS2023_889",-68,"Y","V1",23,"","",""
"SS2023_889",115,"N",NA,NA,"","",""
"SS2023_889",129,"N",NA,NA,"","",""
"SS2023_889",144,"N",NA,NA,"","",""
"SS2023_889",156,"N",NA,NA,"","",""
"SS2023_89",-68,"N",NA,NA,"","",""
"SS2023_89",114,"N",NA,NA,"","",""
"SS2023_89",129,"N",NA,NA,"","",""
"SS2023_89",144,"N",NA,NA,"","",""
"SS2023_89",156,"N",NA,NA,"","",""
"SS2023_890",-68,"N",NA,NA,"","",""
"SS2023_890",115,"N",NA,NA,"","Y",""
"SS2023_890",129,"N",NA,NA,"","",""
"SS2023_890",144,"N",NA,NA,"","",""
"SS2023_890",156,"N",NA,NA,"","",""
"SS2023_891",-68,"N",NA,NA,"","",""
"SS2023_891",115,"Y","V0",NA,"","",""
"SS2023_891",129,"Y","V0",NA,"","",""
"SS2023_891",144,"N",NA,NA,"","",""
"SS2023_891",156,"N",NA,NA,"","",""
"SS2023_892",-68,"Y","V0",5,"","",""
"SS2023_892",115,"N",NA,NA,"","Y",""
"SS2023_892",129,"N",NA,NA,"","",""
"SS2023_892",144,"N",NA,NA,"","",""
"SS2023_892",156,"N",NA,NA,"","",""
"SS2023_893",-68,"Y","V1",33,"","",""
"SS2023_893",115,"Y","V1",NA,"","",""
"SS2023_893",129,"Y","V0",NA,"","",""
"SS2023_893",144,"Y","V1",NA,"","",""
"SS2023_893",156,"Y","V3+",NA,"","",""
"SS2023_894",-68,"Y","V1",39,"","",""
"SS2023_894",115,"Y","V2",NA,"","",""
"SS2023_894",129,"Y","V2",NA,"","",""
"SS2023_894",144,"Y","V2",NA,"","","DYING"
"SS2023_894",156,"N","V1",NA,"","",""
"SS2023_895",-68,"Y","V0",30,"","",""
"SS2023_895",115,"Y","V1",NA,"","Y","DYING"
"SS2023_895",129,"N","V1",NA,"","",""
"SS2023_895",144,"N","V1",NA,"","",""
"SS2023_895",156,"N","V1",NA,"","",""
"SS2023_896",-68,"Y","V0",15,"","",""
"SS2023_896",115,"N",NA,NA,"","Y",""
"SS2023_896",129,"N","V1",NA,"","",""
"SS2023_896",144,"N",NA,NA,"","",""
"SS2023_896",156,"N",NA,NA,"","",""
"SS2023_897",-68,"N",NA,NA,"","",""
"SS2023_897",115,"N",NA,NA,"","",""
"SS2023_897",129,"Y","V2",NA,"","",""
"SS2023_897",144,"Y","V3",NA,"","",""
"SS2023_897",156,"Y","V3+",NA,"","",""
"SS2023_898",-68,"Y","V1",40,"","",""
"SS2023_898",115,"Y","V1",NA,"","Y",""
"SS2023_898",129,"N","V1",NA,"","",""
"SS2023_898",144,"N","V1",NA,"","",""
"SS2023_898",156,"N",NA,NA,"","",""
"SS2023_899",-68,"Y","V1",44,"","",""
"SS2023_899",115,"Y","V1",NA,"","Y",""
"SS2023_899",129,"N","V1",NA,"","",""
"SS2023_899",144,"N","V1",NA,"","",""
"SS2023_899",156,"N",NA,NA,"","",""
"SS2023_9",-68,"Y","V0",3,"","",""
"SS2023_9",114,"Y","V0",NA,"","",""
"SS2023_9",129,"Y","V1",NA,"","",""
"SS2023_9",144,"Y","V3",NA,"","",""
"SS2023_9",156,"Y","V3+",NA,"","","VERY SMALL"
"SS2023_90",-68,"Y","V1",31,"","",""
"SS2023_90",114,"N",NA,NA,"","",""
"SS2023_90",129,"N",NA,NA,"","",""
"SS2023_90",144,"N",NA,NA,"","",""
"SS2023_90",156,"N",NA,NA,"","",""
"SS2023_900",-68,"Y","V0",35,"","",""
"SS2023_900",115,"Y","V1",NA,"","Y",""
"SS2023_900",129,"Y","V3",NA,"","",""
"SS2023_900",144,"Y","V3+",NA,"","",""
"SS2023_900",156,"Y","V3+",NA,"","",""
"SS2023_901",-68,"Y","V0",6,"","",""
"SS2023_901",115,"N",NA,NA,"","",""
"SS2023_901",129,"N",NA,NA,"","",""
"SS2023_901",144,"N",NA,NA,"","",""
"SS2023_901",156,"N",NA,NA,"","",""
"SS2023_902",-68,"Y","V0",19,"","",""
"SS2023_902",115,"N",NA,NA,"","",""
"SS2023_902",129,"N",NA,NA,"","",""
"SS2023_902",144,"N",NA,NA,"","",""
"SS2023_902",156,"N",NA,NA,"","",""
"SS2023_903",-68,"Y","V1",45,"","",""
"SS2023_903",115,"Y","V1",NA,"","Y",""
"SS2023_903",129,"Y","V2",NA,"","",""
"SS2023_903",144,"Y","V3+",NA,"Y","",""
"SS2023_903",156,"Y","BS",NA,"","",""
"SS2023_904",-68,"Y","V1",36,"","",""
"SS2023_904",115,"Y","V0",NA,"","",""
"SS2023_904",129,"Y","V2",NA,"","",""
"SS2023_904",144,"Y","V3+",NA,"","",""
"SS2023_904",156,"Y","BS",NA,"","",""
"SS2023_905",-68,"N",NA,NA,"","",""
"SS2023_905",115,"N",NA,NA,"","Y",""
"SS2023_905",129,"N",NA,NA,"","",""
"SS2023_905",144,"N",NA,NA,"","",""
"SS2023_905",156,"N",NA,NA,"","",""
"SS2023_906",-68,"Y","V0",32,"","",""
"SS2023_906",115,"Y","V1",NA,"","",""
"SS2023_906",129,"Y","V1",NA,"","",""
"SS2023_906",144,"Y","V1",NA,"","",""
"SS2023_906",156,"Y","V3",NA,"","",""
"SS2023_907",-68,"Y","V1",45,"","",""
"SS2023_907",115,"Y","V2",NA,"","Y",""
"SS2023_907",129,"Y","V3+",NA,"","",""
"SS2023_907",144,"Y","V3+",NA,"","",""
"SS2023_907",156,"Y","FG",NA,"","",""
"SS2023_908",-68,"Y","V0",4,"","",""
"SS2023_908",115,"Y","V0",NA,"","Y","DYING"
"SS2023_908",129,"N",NA,NA,"","",""
"SS2023_908",144,"N",NA,NA,"","",""
"SS2023_908",156,"N",NA,NA,"","",""
"SS2023_909",-68,"Y","V1",52,"","",""
"SS2023_909",115,"N","V1",NA,"","Y",""
"SS2023_909",129,"N","V1",NA,"","",""
"SS2023_909",144,"N","V1",NA,"","",""
"SS2023_909",156,"N",NA,NA,"","",""
"SS2023_91",-68,"Y","V1",45,"","",""
"SS2023_91",114,"Y","V0",NA,"","",""
"SS2023_91",129,"N",NA,NA,"","",""
"SS2023_91",144,"N",NA,NA,"","",""
"SS2023_91",156,"N",NA,NA,"","",""
"SS2023_910",-68,"Y","V1",40,"","",""
"SS2023_910",115,"N","V0",NA,"","Y",""
"SS2023_910",129,"N",NA,NA,"","",""
"SS2023_910",144,"N",NA,NA,"","",""
"SS2023_910",156,"N",NA,NA,"","",""
"SS2023_911",-68,"Y","V0",8,"","",""
"SS2023_911",115,"N",NA,NA,"","",""
"SS2023_911",129,"N",NA,NA,"","",""
"SS2023_911",144,"N",NA,NA,"","",""
"SS2023_911",156,"N",NA,NA,"","",""
"SS2023_912",-68,"Y","V0",35,"","",""
"SS2023_912",115,"N","V1",NA,"","",""
"SS2023_912",129,"N","V1",NA,"","",""
"SS2023_912",144,"N",NA,NA,"","",""
"SS2023_912",156,"N",NA,NA,"","",""
"SS2023_913",-68,"N",NA,NA,"","",""
"SS2023_913",115,"N",NA,NA,"","",""
"SS2023_913",129,"N",NA,NA,"","",""
"SS2023_913",144,"N",NA,NA,"","",""
"SS2023_913",156,"N",NA,NA,"","",""
"SS2023_914",-68,"Y","V1",47,"","",""
"SS2023_914",115,"Y","V1",NA,"","Y",""
"SS2023_914",129,"N","V1",NA,"","",""
"SS2023_914",144,"N",NA,NA,"","",""
"SS2023_914",156,"N",NA,NA,"","",""
"SS2023_915",-68,"Y","V1",35,"","",""
"SS2023_915",115,"Y","V1",NA,"","Y",""
"SS2023_915",129,"N","V1",NA,"","",""
"SS2023_915",144,"N","V1",NA,"","",""
"SS2023_915",156,"N","V0",NA,"","",""
"SS2023_916",-68,"Y","V1",50,"","",""
"SS2023_916",115,"Y","V1",NA,"","",""
"SS2023_916",129,"Y","V2",NA,"","",""
"SS2023_916",144,"Y","V3+",NA,"","",""
"SS2023_916",156,"Y","V3+",NA,"","",""
"SS2023_917",-68,"N",NA,NA,"","",""
"SS2023_917",115,"N",NA,NA,"","",""
"SS2023_917",129,"N",NA,NA,"","",""
"SS2023_917",144,"N",NA,NA,"","",""
"SS2023_917",156,"N",NA,NA,"","",""
"SS2023_918",-68,"Y","V2",50,"","",""
"SS2023_918",115,"N","V1",NA,"","Y",""
"SS2023_918",129,"N","V1",NA,"","",""
"SS2023_918",144,"N",NA,NA,"","",""
"SS2023_918",156,"N",NA,NA,"","",""
"SS2023_919",-68,"Y","V0",39,"","",""
"SS2023_919",115,"N",NA,NA,"","Y",""
"SS2023_919",129,"N",NA,NA,"","",""
"SS2023_919",144,"N",NA,NA,"","",""
"SS2023_919",156,"N",NA,NA,"","",""
"SS2023_92",-68,"Y","V1",38,"","",""
"SS2023_92",114,"N","V0",NA,"","",""
"SS2023_92",129,"N",NA,NA,"","",""
"SS2023_92",144,"N",NA,NA,"","",""
"SS2023_92",156,"N",NA,NA,"","",""
"SS2023_920",-68,"Y","V1",38,"","",""
"SS2023_920",115,"Y","V3",NA,"","",""
"SS2023_920",129,"Y","V3",NA,"","",""
"SS2023_920",144,"Y","V3+",NA,"","",""
"SS2023_920",156,"Y","V3+",NA,"","",""
"SS2023_921",-68,"N",NA,NA,"","",""
"SS2023_921",115,"N",NA,NA,"","",""
"SS2023_921",129,"N",NA,NA,"","",""
"SS2023_921",144,"N",NA,NA,"","",""
"SS2023_921",156,"N",NA,NA,"","",""
"SS2023_922",-68,"N",NA,NA,"","",""
"SS2023_922",115,"Y","V1",NA,"","",""
"SS2023_922",129,"Y","V2",NA,"","",""
"SS2023_922",144,"Y","V3+",NA,"","",""
"SS2023_922",156,"Y","V3+",NA,"","",""
"SS2023_923",-68,"N",NA,NA,"","",""
"SS2023_923",115,"N",NA,NA,"","Y",""
"SS2023_923",129,"N",NA,NA,"","",""
"SS2023_923",144,"N",NA,NA,"","",""
"SS2023_923",156,"N",NA,NA,"","",""
"SS2023_924",-68,"N",NA,NA,"","",""
"SS2023_924",115,"Y","V0",NA,"","",""
"SS2023_924",129,"Y","V1",NA,"","",""
"SS2023_924",144,"Y","V3",NA,"","",""
"SS2023_924",156,"Y","BS",NA,"","",""
"SS2023_925",-68,"N",NA,NA,"","",""
"SS2023_925",115,"N",NA,NA,"","",""
"SS2023_925",129,"N",NA,NA,"","",""
"SS2023_925",144,"N",NA,NA,"","",""
"SS2023_925",156,"N",NA,NA,"","",""
"SS2023_926",-68,"N",NA,NA,"","",""
"SS2023_926",115,"N",NA,NA,"","",""
"SS2023_926",129,"N",NA,NA,"","",""
"SS2023_926",144,"N",NA,NA,"","",""
"SS2023_926",156,"N",NA,NA,"","",""
"SS2023_927",-68,"Y","V1",38,"","",""
"SS2023_927",115,"Y","V0",NA,"Y","",""
"SS2023_927",129,"Y","V2",NA,"","",""
"SS2023_927",144,"Y","V3",NA,"Y","",""
"SS2023_927",156,"Y","V3+",NA,"","","bromus japonicus"
"SS2023_928",-68,"N",NA,NA,"","",""
"SS2023_928",115,"Y","V0",NA,"","Y",""
"SS2023_928",129,"Y","V1",NA,"","",""
"SS2023_928",144,"Y","V3+",NA,"Y","",""
"SS2023_928",156,"Y","BS",NA,"","",""
"SS2023_929",-68,"Y","V1",31,"","",""
"SS2023_929",115,"Y","V1",NA,"","",""
"SS2023_929",129,"Y","V2",NA,"","",""
"SS2023_929",144,"Y","V3+",NA,"","",""
"SS2023_929",156,"Y","V3+",NA,"","",""
"SS2023_93",-68,"Y","V1",20,"","",""
"SS2023_93",114,"N",NA,NA,"","",""
"SS2023_93",129,"N",NA,NA,"","",""
"SS2023_93",144,"N",NA,NA,"","",""
"SS2023_93",156,"N",NA,NA,"","",""
"SS2023_930",-68,"Y","V1",38,"","",""
"SS2023_930",115,"Y","V0",NA,"","",""
"SS2023_930",129,"Y","V3",NA,"","",""
"SS2023_930",144,"Y","V3+",NA,"","",""
"SS2023_930",156,"Y","FG",NA,"","",""
"SS2023_931",-68,"N",NA,NA,"","",""
"SS2023_931",115,"N",NA,NA,"","Y",""
"SS2023_931",129,"N",NA,NA,"","",""
"SS2023_931",144,"N",NA,NA,"","",""
"SS2023_931",156,"N",NA,NA,"","",""
"SS2023_932",-68,"Y","V1",52,"","",""
"SS2023_932",115,"N","V1",NA,"","",""
"SS2023_932",129,"N","V0",NA,"","",""
"SS2023_932",144,"N",NA,NA,"","",""
"SS2023_932",156,"N",NA,NA,"","",""
"SS2023_933",-68,"Y","V0",5,"","",""
"SS2023_933",115,"N",NA,NA,"","",""
"SS2023_933",129,"N",NA,NA,"","",""
"SS2023_933",144,"N",NA,NA,"","",""
"SS2023_933",156,"N",NA,NA,"","",""
"SS2023_934",-68,"Y","V0",28,"","",""
"SS2023_934",115,"Y","V0",NA,"","Y",""
"SS2023_934",129,"Y","V2",NA,"","",""
"SS2023_934",144,"Y","V3",NA,"","",""
"SS2023_934",156,"Y","V3+",NA,"","",""
"SS2023_935",-68,"N",NA,NA,"","",""
"SS2023_935",115,"N",NA,NA,"","Y",""
"SS2023_935",129,"N",NA,NA,"","",""
"SS2023_935",144,"N",NA,NA,"","",""
"SS2023_935",156,"N",NA,NA,"","",""
"SS2023_936",-68,"Y","V1",35,"","",""
"SS2023_936",115,"Y","V1",NA,"","Y",""
"SS2023_936",129,"Y","V2",NA,"","",""
"SS2023_936",144,"Y","V3+",NA,"","",""
"SS2023_936",156,"Y","BS",NA,"","",""
"SS2023_937",-68,"Y","V0",5,"","",""
"SS2023_937",115,"Y","V0",NA,"","",""
"SS2023_937",129,"N",NA,NA,"","",""
"SS2023_937",144,"N",NA,NA,"","",""
"SS2023_937",156,"N",NA,NA,"","",""
"SS2023_938",-68,"N",NA,NA,"","",""
"SS2023_938",115,"N",NA,NA,"","Y",""
"SS2023_938",129,"N",NA,NA,"","",""
"SS2023_938",144,"N",NA,NA,"","",""
"SS2023_938",156,"N",NA,NA,"","",""
"SS2023_939",-68,"Y","V0",30,"","",""
"SS2023_939",115,"Y","V1",NA,"","Y",""
"SS2023_939",129,"Y","V1",NA,"","",""
"SS2023_939",144,"Y","V2",NA,"","",""
"SS2023_939",156,"Y","V3+",NA,"","",""
"SS2023_94",-68,"Y","V1",36,"","",""
"SS2023_94",114,"N",NA,NA,"","",""
"SS2023_94",129,"N",NA,NA,"","",""
"SS2023_94",144,"N",NA,NA,"","",""
"SS2023_94",156,"N",NA,NA,"","",""
"SS2023_940",-68,"Y","V1",32,"","",""
"SS2023_940",115,"Y","V1",NA,"","Y",""
"SS2023_940",129,"Y","V3",NA,"","",""
"SS2023_940",144,"Y","V3+",NA,"","",""
"SS2023_940",156,"Y","BS",NA,"","",""
"SS2023_941",-68,"Y","V1",42,"","",""
"SS2023_941",115,"Y","V1",NA,"","Y",""
"SS2023_941",129,"N","V1",NA,"","",""
"SS2023_941",144,"N","V1",NA,"","",""
"SS2023_941",156,"N",NA,NA,"","",""
"SS2023_942",-68,"Y","V1",37,"","",""
"SS2023_942",115,"Y","V1",NA,"","Y",""
"SS2023_942",129,"Y","V3",NA,"","",""
"SS2023_942",144,"Y","V3+",NA,"Y","",""
"SS2023_942",156,"Y","V3+",NA,"","",""
"SS2023_943",-68,"Y","V1",37,"","",""
"SS2023_943",115,"Y","V1",NA,"","",""
"SS2023_943",129,"Y","V3",NA,"","",""
"SS2023_943",144,"Y","V3+",NA,"","",""
"SS2023_943",156,"Y","V3+",NA,"","","bromus japonicus"
"SS2023_944",-68,"Y","V0",7,"","",""
"SS2023_944",115,"Y","V0",NA,"","Y",""
"SS2023_944",129,"N",NA,NA,"","",""
"SS2023_944",144,"N",NA,NA,"","",""
"SS2023_944",156,"N",NA,NA,"","",""
"SS2023_945",-68,"N",NA,NA,"","",""
"SS2023_945",115,"N",NA,NA,"","",""
"SS2023_945",129,"N",NA,NA,"","",""
"SS2023_945",144,"N",NA,NA,"","",""
"SS2023_945",156,"N",NA,NA,"","",""
"SS2023_946",-68,"Y","V1",45,"","",""
"SS2023_946",115,"Y","V1",NA,"","Y",""
"SS2023_946",129,"N","V0",NA,"","",""
"SS2023_946",144,"N",NA,NA,"","",""
"SS2023_946",156,"N","V0",NA,"","",""
"SS2023_947",-68,"Y","V0",15,"","",""
"SS2023_947",115,"Y","V0",NA,"","",""
"SS2023_947",129,"N",NA,NA,"","",""
"SS2023_947",144,"N",NA,NA,"","",""
"SS2023_947",156,"N",NA,NA,"","",""
"SS2023_948",-68,"N",NA,NA,"","",""
"SS2023_948",115,"N",NA,NA,"","Y",""
"SS2023_948",129,"N",NA,NA,"","",""
"SS2023_948",144,"N",NA,NA,"","",""
"SS2023_948",156,"N",NA,NA,"","",""
"SS2023_949",-68,"Y","V0",6,"","",""
"SS2023_949",115,"N","V0",NA,"","",""
"SS2023_949",129,"N",NA,NA,"","",""
"SS2023_949",144,"N",NA,NA,"","",""
"SS2023_949",156,"N",NA,NA,"","",""
"SS2023_95",-68,"N",NA,NA,"","",""
"SS2023_95",114,"N",NA,NA,"","",""
"SS2023_95",129,"N",NA,NA,"","",""
"SS2023_95",144,"N",NA,NA,"","",""
"SS2023_95",156,"N",NA,NA,"","",""
"SS2023_950",-68,"N",NA,NA,"","",""
"SS2023_950",115,"N",NA,NA,"","Y",""
"SS2023_950",129,"N",NA,NA,"","",""
"SS2023_950",144,"N",NA,NA,"","",""
"SS2023_950",156,"N",NA,NA,"","",""
"SS2023_951",-68,"Y","V0",6,"","",""
"SS2023_951",115,"N","V1",NA,"","Y",""
"SS2023_951",129,"N","V1",NA,"","",""
"SS2023_951",144,"N",NA,NA,"","",""
"SS2023_951",156,"N",NA,NA,"","",""
"SS2023_952",-68,"N",NA,NA,"","",""
"SS2023_952",115,"Y","V0",NA,"","Y",""
"SS2023_952",129,"Y","V2",NA,"","",""
"SS2023_952",144,"Y","V3+",NA,"","",""
"SS2023_952",156,"Y","BS",NA,"","",""
"SS2023_953",-68,"Y","V0",5,"","",""
"SS2023_953",115,"N",NA,NA,"","Y",""
"SS2023_953",129,"N",NA,NA,"","",""
"SS2023_953",144,"N",NA,NA,"","",""
"SS2023_953",156,"N",NA,NA,"","",""
"SS2023_954",-68,"Y","V0",7,"","",""
"SS2023_954",115,"Y","V0",NA,"","",""
"SS2023_954",129,"Y","V2",NA,"","",""
"SS2023_954",144,"N",NA,NA,"","",""
"SS2023_954",156,"N",NA,NA,"","",""
"SS2023_955",-68,"Y","V0",35,"","",""
"SS2023_955",115,"Y","V1",NA,"","",""
"SS2023_955",129,"N","V1",NA,"","",""
"SS2023_955",144,"N","V0",NA,"","",""
"SS2023_955",156,"N","V0",NA,"","",""
"SS2023_956",-68,"Y","V1",10,"Y","",""
"SS2023_956",115,"N","V0",NA,"","",""
"SS2023_956",129,"N","V0",NA,"","",""
"SS2023_956",144,"N","V0",NA,"","",""
"SS2023_956",156,"N",NA,NA,"","",""
"SS2023_957",-68,"N",NA,NA,"","",""
"SS2023_957",115,"N",NA,NA,"","",""
"SS2023_957",129,"N",NA,NA,"","",""
"SS2023_957",144,"N","V1",NA,"","",""
"SS2023_957",156,"N",NA,NA,"","",""
"SS2023_958",-68,"Y","V1",38,"","",""
"SS2023_958",115,"N","V1",NA,"","Y",""
"SS2023_958",129,"N","V1",NA,"","",""
"SS2023_958",144,"N",NA,NA,"","",""
"SS2023_958",156,"N",NA,NA,"","",""
"SS2023_959",-68,"Y","V0",15,"","",""
"SS2023_959",115,"N",NA,NA,"","",""
"SS2023_959",129,"N",NA,NA,"","",""
"SS2023_959",144,"N",NA,NA,"","",""
"SS2023_959",156,"N",NA,NA,"","",""
"SS2023_96",-68,"Y","V1",42,"","",""
"SS2023_96",114,"N","V1",NA,"","",""
"SS2023_96",129,"N","V0",NA,"","",""
"SS2023_96",144,"N",NA,NA,"","",""
"SS2023_96",156,"N",NA,NA,"","",""
"SS2023_960",-68,"Y","V0",14,"","",""
"SS2023_960",115,"Y","V0",NA,"","",""
"SS2023_960",129,"N","V0",NA,"","",""
"SS2023_960",144,"N",NA,NA,"","",""
"SS2023_960",156,"N",NA,NA,"","",""
"SS2023_961",-67,"N",NA,NA,"","",""
"SS2023_961",115,"N",NA,NA,"","",""
"SS2023_961",129,"N","V0",NA,"","",""
