SiteCode,Date,"Transect (N, E, S, or W)",Treatment (control OR removal),Distance from center (m),Species,Cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,3.8,Rock,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,3.8,Biocrust - Late,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,3.8,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,3.8,Plantago patagonica,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,3.8,Draba verna,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,3.8,Vulpia octoflora,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,3.8,Achillea millefolium,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.0,Bare,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.0,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.0,Rock,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.0,Biocrust - Late,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.0,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.0,Plantago patagonica,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.0,Pseudoroegneria spicata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.0,Draba verna,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.0,Vulpia octoflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.0,Poa bulbosa,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.2,Bare,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.2,Litter,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.2,Rock,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.2,Biocrust - Late,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.2,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.2,Plantago patagonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.2,Draba verna,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.2,Vulpia octoflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.2,Poa bulbosa,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.4,Bare,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.4,Litter,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.4,Rock,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.4,Biocrust - Late,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.4,Vulpia octoflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.4,Poa bulbosa,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.6,Bare,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.6,Litter,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.6,Rock,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.6,Biocrust - Late,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.6,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.6,Tragopogon dubius,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.6,Plantago patagonica,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.6,Vulpia octoflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.6,Poa bulbosa,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.8,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.8,Rock,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.8,Biocrust - Late,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.8,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,4.8,Poa bulbosa,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.0,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.0,Litter,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.0,Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.0,Biocrust - Late,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.0,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.0,Poa bulbosa,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.2,Bare,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.2,Litter,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.2,Rock,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.2,Biocrust - Late,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.2,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.2,Plantago patagonica,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.2,Pseudoroegneria spicata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.2,Vulpia octoflora,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.4,Bare,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.4,Litter,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.4,Rock,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.4,Biocrust - Late,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.4,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.4,Plantago patagonica,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.4,Pseudoroegneria spicata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.4,Vulpia octoflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.6,Bare,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.6,Litter,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.6,Rock,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.6,Biocrust - Late,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.6,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.6,Plantago patagonica,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.6,Vulpia octoflora,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.8,Bare,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.8,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.8,Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.8,Biocrust - Late,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.8,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.8,Tragopogon dubius,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,5.8,Vulpia octoflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.0,Bare,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.0,Litter,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.0,Rock,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.0,Biocrust - Late,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.0,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.0,Vulpia octoflora,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.0,Poa bulbosa,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.0,Logfia arvense,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.2,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.2,Litter,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.2,Rock,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.2,Biocrust - Late,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.2,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.2,Vulpia octoflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.2,Poa bulbosa,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.2,Bouteloua gracilis,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.4,Bare,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.4,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.4,Rock,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.4,Biocrust - Early,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.4,Biocrust - Late,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.4,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.4,Plantago patagonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.4,Vulpia octoflora,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.6,Bare,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.6,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.6,Rock,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.6,Biocrust - Late,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.6,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.6,Plantago patagonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.6,Vulpia octoflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.6,Poa bulbosa,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.8,Bare,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.8,Litter,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.8,Rock,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.8,Biocrust - Late,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.8,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.8,Vulpia octoflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,6.8,Poa bulbosa,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,7.0,Bare,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,7.0,Litter,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,7.0,Biocrust - Late,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,7.0,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,7.0,Tragopogon dubius,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,7.0,Pseudoroegneria spicata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,W,removal,7.0,Vulpia octoflora,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.2,Bare,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.2,Litter,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.2,Rock,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.2,Biocrust - Late,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.2,Bromus tectorum,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.2,Vulpia octoflora,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.4,Bare,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.4,Litter,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.4,Rock,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.4,Biocrust - Late,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.4,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.4,Plantago patagonica,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.4,Vulpia octoflora,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.6,Bare,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.6,Litter,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.6,Rock,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.6,Biocrust - Late,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.6,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.6,Plantago patagonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.6,Pseudoroegneria spicata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.6,Vulpia octoflora,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.8,Bare,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.8,Litter,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.8,Rock,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.8,Biocrust - Late,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.8,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.8,Pseudoroegneria spicata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.8,Vulpia octoflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,2.8,Poa bulbosa,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.0,Bare,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.0,Litter,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.0,Biocrust - Late,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.0,Plantago patagonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.0,Pseudoroegneria spicata,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.2,Bare,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.2,Rock,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.2,Biocrust - Late,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.2,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.2,Plantago patagonica,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.2,Vulpia octoflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.4,Bare,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.4,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.4,Rock,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.4,Biocrust - Late,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.4,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.4,Plantago patagonica,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.4,Vulpia octoflora,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.6,Bare,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.6,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.6,Rock,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.6,Biocrust - Late,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.6,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.6,Plantago patagonica,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.6,Vulpia octoflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.8,Bare,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.8,Litter,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.8,Rock,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.8,Biocrust - Late,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.8,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,3.8,Vulpia octoflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.0,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.0,Litter,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.0,Rock,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.0,Biocrust - Late,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.0,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.0,Plantago patagonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.0,Vulpia octoflora,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.2,Bare,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.2,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.2,Rock,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.2,Biocrust - Late,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.2,Plantago patagonica,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.2,Draba verna,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.2,Vulpia octoflora,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.4,Bare,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.4,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.4,Rock,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.4,Biocrust - Late,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.4,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.4,Draba verna,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.6,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.6,Litter,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.6,Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.6,Biocrust - Late,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.6,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.6,Plantago patagonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.6,Poa bulbosa,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.8,Litter,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.8,Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.8,Biocrust - Late,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.8,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.8,Plantago patagonica,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,4.8,Pseudoroegneria spicata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,5.0,Bare,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,5.0,Litter,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,5.0,Biocrust - Late,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,5.0,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,5.0,Plantago patagonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,5.0,Vulpia octoflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,5.0,Poa bulbosa,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,5.2,Bare,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,5.2,Litter,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_TH,6/24/2021,N,removal,5.2,Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
